;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
724;724;52.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.4;0.21;16.0;52.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 16.0};{16: 16.0};{1: {52.0: 16.0}};111
728;728;56.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.5;0.21;14.0;56.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 14.0};{16: 14.0};{1: {56.0: 14.0}};112
732;732;60.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;12.0;60.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 12.0};{16: 12.0};{1: {60.0: 12.0}};113
736;736;64.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;17.0;64.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 17.0};{16: 17.0};{1: {64.0: 17.0}};114
740;740;68.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.3;0.21;11.0;68.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 11.0};{16: 11.0};{1: {68.0: 11.0}};115
744;744;72.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;12.0;72.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 12.0};{16: 12.0};{1: {72.0: 12.0}};116
748;748;76.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.5;0.21;12.0;76.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 12.0};{16: 12.0};{1: {76.0: 12.0}};117
752;752;80.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;80.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 1.0};{16: 1.0};{1: {80.0: 1.0}};118
756;756;84.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;5.0;84.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 5.0};{16: 5.0};{1: {84.0: 5.0}};119
760;760;88.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;2.0;88.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 2.0};{16: 2.0};{1: {88.0: 2.0}};120
764;764;92.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;92.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 1.0};{16: 1.0};{1: {92.0: 1.0}};121
788;788;20.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;20.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {20.0: 1.0}};122
792;792;24.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;1.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {24.0: 1.0}};123
804;804;36.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;2.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {36.0: 2.0}};124
808;808;40.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;4.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 4.0};{22: 4.0};{1: {40.0: 4.0}};125
812;812;44.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {44.0: 1.0}};126
816;816;48.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;3.0;48.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 3.0};{22: 3.0};{1: {48.0: 3.0}};127
820;820;52.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;7.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 7.0};{22: 7.0};{1: {52.0: 7.0}};128
824;824;56.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;2.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {56.0: 2.0}};129
828;828;60.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;3.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 3.0};{22: 3.0};{1: {60.0: 3.0}};130
836;836;68.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;2.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {68.0: 2.0}};131
844;844;76.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {76.0: 1.0}};132
848;848;80.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;1.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {80.0: 1.0}};133
880;880;16.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;16.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {16.0: 1.0}};134
888;888;24.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {24.0: 1.0}};135
896;896;32.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;2.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 2.0};{23: 2.0};{1: {32.0: 2.0}};136
900;900;36.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;1.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {36.0: 1.0}};137
920;920;56.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;1.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {56.0: 1.0}};138
924;924;60.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;2.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 2.0};{23: 2.0};{1: {60.0: 2.0}};139
928;928;64.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;1.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {64.0: 1.0}};140
932;932;68.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;1.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {68.0: 1.0}};141
940;940;76.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {76.0: 1.0}};142
976;976;16.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;16.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {16.0: 1.0}};143
980;980;20.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;3.0;20.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 3.0};{26: 3.0};{1: {20.0: 3.0}};144
984;984;24.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;9.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 9.0};{26: 9.0};{1: {24.0: 9.0}};145
988;988;28.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;6.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 6.0};{26: 6.0};{1: {28.0: 6.0}};146
992;992;32.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;12.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 12.0};{26: 12.0};{1: {32.0: 12.0}};147
996;996;36.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;9.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 9.0};{26: 9.0};{1: {36.0: 9.0}};148
1000;1000;40.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;9.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 9.0};{26: 9.0};{1: {40.0: 9.0}};149
1004;1004;44.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;9.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 9.0};{26: 9.0};{1: {44.0: 9.0}};150
1008;1008;48.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;7.0;48.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 7.0};{26: 7.0};{1: {48.0: 7.0}};151
1012;1012;52.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;9.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 9.0};{26: 9.0};{1: {52.0: 9.0}};152
1016;1016;56.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;6.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 6.0};{26: 6.0};{1: {56.0: 6.0}};153
1020;1020;60.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;3.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 3.0};{26: 3.0};{1: {60.0: 3.0}};154
1024;1024;64.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;6.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 6.0};{26: 6.0};{1: {64.0: 6.0}};155
1028;1028;68.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;13.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 13.0};{26: 13.0};{1: {68.0: 13.0}};156
1032;1032;72.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;10.0;72.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 10.0};{26: 10.0};{1: {72.0: 10.0}};157
1036;1036;76.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;3.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 3.0};{26: 3.0};{1: {76.0: 3.0}};158
1040;1040;80.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;6.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 6.0};{26: 6.0};{1: {80.0: 6.0}};159
1044;1044;84.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;1.0;84.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {84.0: 1.0}};160
1080;1080;24.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;2.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {24.0: 2.0}};161
1084;1084;28.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;9.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 9.0};{27: 9.0};{1: {28.0: 9.0}};162
1088;1088;32.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;6.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 6.0};{27: 6.0};{1: {32.0: 6.0}};163
1092;1092;36.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;7.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 7.0};{27: 7.0};{1: {36.0: 7.0}};164
1096;1096;40.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;2.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {40.0: 2.0}};165
1100;1100;44.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;5.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {44.0: 5.0}};166
1108;1108;52.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {52.0: 1.0}};167
1112;1112;56.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;5.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {56.0: 5.0}};168
1116;1116;60.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;4.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {60.0: 4.0}};169
1120;1120;64.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;10.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 10.0};{27: 10.0};{1: {64.0: 10.0}};170
1124;1124;68.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;7.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 7.0};{27: 7.0};{1: {68.0: 7.0}};171
1128;1128;72.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;5.0;72.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {72.0: 5.0}};172
1132;1132;76.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;4.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {76.0: 4.0}};173
1136;1136;80.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;3.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {80.0: 3.0}};174
1140;1140;84.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;3.0;84.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {84.0: 3.0}};175
1172;1172;20.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;20.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {20.0: 1.0}};176
1176;1176;24.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {24.0: 1.0}};177
1180;1180;28.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;2.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {28.0: 2.0}};178
1184;1184;32.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;2.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {32.0: 2.0}};179
1188;1188;36.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;2.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {36.0: 2.0}};180
1192;1192;40.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;3.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 3.0};{29: 3.0};{1: {40.0: 3.0}};181
1196;1196;44.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {44.0: 1.0}};182
1200;1200;48.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;48.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {48.0: 1.0}};183
1204;1204;52.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;2.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {52.0: 2.0}};184
1212;1212;60.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;1.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {60.0: 1.0}};185
1220;1220;68.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {68.0: 1.0}};186
1224;1224;72.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;72.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {72.0: 1.0}};187
1228;1228;76.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;2.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {76.0: 2.0}};188
1232;1232;80.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {80.0: 1.0}};189
1244;1244;92.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;92.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {92.0: 1.0}};190
1276;1276;28.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;2.0;28.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 2.0};{33: 2.0};{1: {28.0: 2.0}};191
1280;1280;32.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;6.0;32.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 6.0};{33: 6.0};{1: {32.0: 6.0}};192
1284;1284;36.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;3.0;36.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 3.0};{33: 3.0};{1: {36.0: 3.0}};193
1288;1288;40.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;4.0;40.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 4.0};{33: 4.0};{1: {40.0: 4.0}};194
1292;1292;44.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;4.0;44.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 4.0};{33: 4.0};{1: {44.0: 4.0}};195
1296;1296;48.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;4.0;48.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 4.0};{33: 4.0};{1: {48.0: 4.0}};196
1300;1300;52.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;1.0;52.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {52.0: 1.0}};197
1304;1304;56.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;56.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {56.0: 1.0}};198
1308;1308;60.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;2.0;60.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 2.0};{33: 2.0};{1: {60.0: 2.0}};199
1316;1316;68.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;68.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {68.0: 1.0}};200
1320;1320;72.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;72.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {72.0: 1.0}};201
1324;1324;76.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;4.0;76.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 4.0};{33: 4.0};{1: {76.0: 4.0}};202
1328;1328;80.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;2.0;80.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 2.0};{33: 2.0};{1: {80.0: 2.0}};203
1332;1332;84.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;1.0;84.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {84.0: 1.0}};204
1376;1376;32.0;DE2;AT226;(1, 8, 9, 10, 22, 23, 24, 37);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;1.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23, 24, 37);{1: 1.0};{37: 1.0};{1: {32.0: 1.0}};205
