,0,1,gemeinde_code,NUTS-3 region
3879,61615001,Mooskirchen_61615,61615,AT225
3880,61618001,Rosental an der Kainach_61618,61618,AT225
3881,61621001,Sankt Martin am Wöllmißberg_61621,61621,AT225
3882,61624001,Stallhofen_61624,61624,AT225
3883,61625001,Voitsberg_61625021,61625,AT225
3884,61625002,Voitsberg_61625AA,61625,AT225
3885,61625003,Voitsberg_61625AB,61625,AT225
3886,61625004,Voitsberg_61625AC,61625,AT225
3887,61625005,Voitsberg_61625AD,61625,AT225
3888,61625901,P+R Voitsberg Bahnhof,61625,AT225
3889,61626001,Bärnbach_61626006,61626,AT225
3890,61626002,Bärnbach_61626AA,61626,AT225
3891,61626003,Bärnbach_61626AB,61626,AT225
3892,61627001,Edelschrott_61627,61627,AT225
3893,61628001,Geistthal-Södingberg_61628,61628,AT225
3894,61629001,Hirschegg-Pack_61629,61629,AT225
3895,61630001,Kainach bei Voitsberg_61630,61630,AT225
3896,61631001,Köflach_61631000A,61631,AT225
3897,61631002,Köflach_61631001,61631,AT225
3898,61631003,Köflach_61631011,61631,AT225
3899,61631004,Köflach_61631013,61631,AT225
3900,61631005,Köflach_61631AA,61631,AT225
3901,61631006,Köflach_61631AB,61631,AT225
3902,61631007,Köflach_61631AC,61631,AT225
3903,61631008,Köflach_61631AD,61631,AT225
3904,61632001,Maria Lankowitz_61632,61632,AT225
3905,61633001,Söding-Sankt Johann_61633000,61633,AT225
3906,61633002,Söding-Sankt Johann_61633AA,61633,AT225
3907,61701001,Albersdorf-Prebuch_61701,61701,AT224
3908,61708001,Fischbach_61708,61708,AT224
3909,61710001,Floing_61710,61710,AT224
3910,61711001,Gasen_61711,61711,AT224
3911,61716001,Markt Hartmannsdorf_61716AA,61716,AT224
3912,61716002,Markt Hartmannsdorf_61716AB,61716,AT224
3913,61719001,Hofstätten an der Raab_61719,61719,AT224
3914,61727001,Ludersdorf-Wilfersdorf_61727,61727,AT224
3915,61728001,Miesenbach bei Birkfeld_61728,61728,AT224
3916,61729001,Mitterdorf an der Raab_61729,61729,AT224
3917,61730001,Mortantsch_61730,61730,AT224
3918,61731001,Naas_61731,61731,AT224
3919,61740001,Puch bei Weiz_61740,61740,AT224
3920,61741001,Ratten_61741,61741,AT224
3921,61743001,Rettenegg_61743,61743,AT224
3922,61744001,St. Kathrein am Hauenstein_61744,61744,AT224
3923,61745001,Sankt Kathrein am Offenegg_61745,61745,AT224
3924,61746001,St. Margarethen an der Raab_61746AA,61746,AT224
3925,61746002,St. Margarethen an der Raab_61746AB,61746,AT224
3926,61748001,Sinabelkirchen_61748AA,61748,AT224
3927,61748002,Sinabelkirchen_61748AB,61748,AT224
3928,61750001,Strallegg_61750,61750,AT224
3929,61751001,Thannhausen_61751,61751,AT224
3930,61756001,Anger_61756001,61756,AT224
3931,61756002,Anger_61756002A,61756,AT224
3932,61756003,Anger_61756002B,61756,AT224
3933,61756004,Anger_61756AA,61756,AT224
3934,61757001,Birkfeld_61757000,61757,AT224
3935,61757002,Birkfeld_61757001,61757,AT224
3936,61757003,Birkfeld_61757003,61757,AT224
3937,61757004,Birkfeld_61757AA,61757,AT224
3938,61757901,P+R Birkfeld Busbahnhof,61757,AT224
3939,61758001,Fladnitz an der Teichalm_61758,61758,AT224
3940,61759001,Gersdorf an der Feistritz_61759,61759,AT224
3941,61760001,Gleisdorf_61760001A,61760,AT224
3942,61760002,Gleisdorf_61760001B,61760,AT224
3943,61760003,Gleisdorf_61760003A,61760,AT224
3944,61760004,Gleisdorf_61760003B,61760,AT224
3945,61760005,Gleisdorf_61760AA,61760,AT224
3946,61760006,Gleisdorf_61760AB,61760,AT224
3947,61760007,Gleisdorf_61760AC,61760,AT224
3948,61760901,P+R Gleisdorf Bahnhof,61760,AT224
3949,61761001,Gutenberg-Stenzengreith_61761,61761,AT224
3950,61762001,Ilztal_61762,61762,AT224
3951,61763001,Passail_61763005,61763,AT224
3952,61763002,Passail_61763AA,61763,AT224
3953,61763003,Passail_61763AB,61763,AT224
3954,61764001,Pischelsdorf am Kulm_61764AA,61764,AT224
3955,61764002,Pischelsdorf am Kulm_61764AB,61764,AT224
3956,61765001,Sankt Ruprecht an der Raab_61765000A,61765,AT224
3957,61765002,Sankt Ruprecht an der Raab_61765000B,61765,AT224
3958,61765003,Sankt Ruprecht an der Raab_61765004,61765,AT224
3959,61765004,Sankt Ruprecht an der Raab_61765AA,61765,AT224
3960,61766001,Weiz_61766000A,61766,AT224
3961,61766002,Weiz_61766000B,61766,AT224
3962,61766003,Weiz_61766000C,61766,AT224
3963,61766004,Weiz_61766002,61766,AT224
3964,61766005,Weiz_61766004A,61766,AT224
3965,61766006,Weiz_61766004B,61766,AT224
3966,61766007,Weiz_61766009A,61766,AT224
3967,61766008,Weiz_61766009B,61766,AT224
3968,61766009,Weiz_61766AA,61766,AT224
3969,61766010,Weiz_61766AB,61766,AT224
3970,61766011,Weiz_61766AC,61766,AT224
3971,62007001,Fohnsdorf_62007AA,62007,AT226
3972,62007002,Fohnsdorf_62007AB,62007,AT226
3973,62007003,Fohnsdorf_62007AC,62007,AT226
3974,62008001,Gaal_62008,62008,AT226
3975,62010001,Hohentauern_62010,62010,AT226
3976,62014001,Kobenz_62014,62014,AT226
3977,62021001,Pusterwald_62021,62021,AT226
3978,62026001,Sankt Georgen ob Judenburg_62026,62026,AT226
3979,62032001,Sankt Peter ob Judenburg_62032,62032,AT226
3980,62034001,Seckau_62034,62034,AT226
3981,62036001,Unzmarkt-Frauenburg_62036AA,62036,AT226
3982,62036002,Unzmarkt-Frauenburg_62036AB,62036,AT226
3983,62038001,Zeltweg_62038005,62038,AT226
3984,62038002,Zeltweg_62038AA,62038,AT226
3985,62038003,Zeltweg_62038AB,62038,AT226
3986,62038004,Zeltweg_62038AC,62038,AT226
3987,62038901,P+R Zeltweg Bahnhof,62038,AT226
3988,62039001,Lobmingtal_62039,62039,AT226
3989,62040001,Judenburg_62040003,62040,AT226
3990,62040002,Judenburg_62040007,62040,AT226
3991,62040003,Judenburg_62040AA,62040,AT226
3992,62040004,Judenburg_62040AB,62040,AT226
3993,62040005,Judenburg_62040AC,62040,AT226
3994,62040006,Judenburg_62040AD,62040,AT226
3995,62041001,Knittelfeld_62041000,62041,AT226
3996,62041002,Knittelfeld_62041004A,62041,AT226
3997,62041003,Knittelfeld_62041004B,62041,AT226
3998,62041004,Knittelfeld_62041004C,62041,AT226
3999,62041005,Knittelfeld_62041005,62041,AT226
4000,62041006,Knittelfeld_62041006,62041,AT226
4001,62041007,Knittelfeld_62041009,62041,AT226
4002,62041008,Knittelfeld_62041AA,62041,AT226
4003,62041009,Knittelfeld_62041AB,62041,AT226
4004,62041010,Knittelfeld_62041AC,62041,AT226
4005,62041901,P+R Knittelfeld Bahnhof,62041,AT226
4006,62042001,Obdach_62042AA,62042,AT226
4007,62042002,Obdach_62042AB,62042,AT226
4008,62043001,Pöls-Oberkurzheim_62043,62043,AT226
4009,62044001,Pölstal_62044,62044,AT226
4010,62045001,Sankt Marein-Feistritz_62045,62045,AT226
4011,62046001,Sankt Margarethen bei Knittelfeld_62046,62046,AT226
4012,62047001,Spielberg_62047AA,62047,AT226
4013,62047002,Spielberg_62047AB,62047,AT226
4014,62048001,Weißkirchen in Steiermark_62048AA,62048,AT226
4015,62048002,Weißkirchen in Steiermark_62048AB,62048,AT226
4016,62105001,Breitenau am Hochlantsch_62105,62105,AT223
4017,62115001,Krieglach_62115AA,62115,AT223
4018,62115002,Krieglach_62115AB,62115,AT223
4019,62115003,Krieglach_62115AC,62115,AT223
4020,62116001,Langenwang_62116AA,62116,AT223
4021,62116002,Langenwang_62116AB,62116,AT223
4022,62125001,Pernegg an der Mur_62125001,62125,AT223
4023,62125002,Pernegg an der Mur_62125AA,62125,AT223
4024,62128001,Sankt Lorenzen im Mürztal_62128001,62128,AT223
4025,62128002,Sankt Lorenzen im Mürztal_62128AA,62128,AT223
4026,62131001,Spital am Semmering_62131AA,62131,AT223
4027,62131002,Spital am Semmering_62131AB,62131,AT223
4028,62132001,Stanz im Mürztal_62132,62132,AT223
4029,62135001,Turnau_62135,62135,AT223
4030,62138001,Aflenz_62138,62138,AT223
4031,62139001,Bruck an der Mur_62139008A,62139,AT223
4032,62139002,Bruck an der Mur_62139009,62139,AT223
4033,62139003,Bruck an der Mur_62139010,62139,AT223
4034,62139004,Bruck an der Mur_62139AA,62139,AT223
4035,62139005,Bruck an der Mur_62139AB,62139,AT223
4036,62139006,Bruck an der Mur_62139AC,62139,AT223
4037,62139007,Bruck an der Mur_62139AD,62139,AT223
4038,62139008,Bruck an der Mur_62139AE,62139,AT223
4039,62139009,Bruck an der Mur_62139AF,62139,AT223
4040,62139901,P+R Bruck an der Mur Bahnhof,62139,AT223
4041,62140001,Kapfenberg_62140002,62140,AT223
4042,62140002,Kapfenberg_62140011,62140,AT223
4043,62140003,Kapfenberg_62140019,62140,AT223
4044,62140004,Kapfenberg_62140AA,62140,AT223
4045,62140005,Kapfenberg_62140AB,62140,AT223
4046,62140006,Kapfenberg_62140AC,62140,AT223
4047,62140007,Kapfenberg_62140AD,62140,AT223
4048,62140008,Kapfenberg_62140AE,62140,AT223
4049,62140009,Kapfenberg_62140AF,62140,AT223
4050,62140010,Kapfenberg_62140AG,62140,AT223
4051,62140011,Kapfenberg_62140AH,62140,AT223
4052,62141001,Kindberg_62141008,62141,AT223
4053,62141002,Kindberg_62141AA,62141,AT223
4054,62141003,Kindberg_62141AB,62141,AT223
4055,62141004,Kindberg_62141AC,62141,AT223
4056,62142001,Mariazell_62142AA,62142,AT223
4057,62142002,Mariazell_62142AB,62142,AT223
4058,62142003,Mariazell_62142AC,62142,AT223
4059,62143001,Mürzzuschlag_62143AA,62143,AT223
4060,62143002,Mürzzuschlag_62143AB,62143,AT223
4061,62143003,Mürzzuschlag_62143AC,62143,AT223
4062,62143004,Mürzzuschlag_62143AD,62143,AT223
4063,62143901,P+R Mürzzuschlag Bahnhof,62143,AT223
4064,62144001,Neuberg an der Mürz_62144,62144,AT223
4065,62145001,Sankt Barbara im Mürztal_62145000,62145,AT223
4066,62145002,Sankt Barbara im Mürztal_62145001,62145,AT223
4067,62145003,Sankt Barbara im Mürztal_62145005,62145,AT223
4068,62145004,Sankt Barbara im Mürztal_62145AA,62145,AT223
4069,62146001,Sankt Marein im Mürztal_62146,62146,AT223
4070,62147001,Thörl_62147,62147,AT223
4071,62148001,Tragöß-Sankt Katharein_62148,62148,AT223
4072,62202001,Bad Blumau_62202002,62202,AT224
4073,62202002,Bad Blumau_62202AA,62202,AT224
4074,62205001,Buch-St. Magdalena_62205,62205,AT224
4075,62206001,Burgau_62206,62206,AT224
4076,62209001,Ebersdorf_62209,62209,AT224
4077,62211001,Friedberg_62211,62211,AT224
4078,62211901,P+R Friedberg (Stmk) Bahnhof,62211,AT224
4079,62214001,Greinbach_62214,62214,AT224
4080,62216001,Großsteinbach_62216,62216,AT224
4081,62219001,Hartberg_62219000,62219,AT224
4082,62219002,Hartberg_62219001,62219,AT224
4083,62219003,Hartberg_62219002B,62219,AT224
4084,62219004,Hartberg_62219003,62219,AT224
4085,62219005,Hartberg_62219007A,62219,AT224
4086,62219006,Hartberg_62219AA,62219,AT224
4087,62219007,Hartberg_62219AB,62219,AT224
4088,62219008,Hartberg_62219AC,62219,AT224
4089,62219901,P+R Hartberg (Stmk) Bahnhof,62219,AT224
4090,62220001,Hartberg Umgebung_62220,62220,AT224
4091,62226001,Lafnitz_62226,62226,AT224
4092,62232001,Ottendorf an der Rittschein_62232,62232,AT224
4093,62233001,Pinggau_62233AA,62233,AT224
4094,62233002,Pinggau_62233AB,62233,AT224
4095,62235001,Pöllauberg_62235,62235,AT224
4096,62242001,Sankt Jakob im Walde_62242,62242,AT224
4097,62244001,Sankt Johann in der Haide_62244,62244,AT224
4098,62245001,Sankt Lorenzen am Wechsel_62245,62245,AT224
4099,62247001,Schäffern_62247,62247,AT224
4100,62252001,Söchau_62252,62252,AT224
4101,62256001,Stubenberg_62256,62256,AT224
4102,62262001,Wenigzell_62262,62262,AT224
4103,62264001,Bad Waltersdorf_62264AA,62264,AT224
4104,62264002,Bad Waltersdorf_62264AB,62264,AT224
4105,62265001,Dechantskirchen_62265,62265,AT224
4106,62266001,Feistritztal_62266,62266,AT224
4107,62267001,Fürstenfeld_62267002,62267,AT224
4108,62267002,Fürstenfeld_62267AA,62267,AT224
4109,62267003,Fürstenfeld_62267AB,62267,AT224
4110,62267004,Fürstenfeld_62267AC,62267,AT224
4111,62267005,Fürstenfeld_62267AD,62267,AT224
4112,62267901,P+R Fürstenfeld Bahnhof,62267,AT224
4113,62268001,Grafendorf bei Hartberg_62268002,62268,AT224
4114,62268002,Grafendorf bei Hartberg_62268AA,62268,AT224
4115,62269001,Großwilfersdorf_62269,62269,AT224
4116,62270001,Hartl_62270,62270,AT224
4117,62271001,Ilz_62271AA,62271,AT224
4118,62271002,Ilz_62271AB,62271,AT224
4119,62271003,Ilz_62271AC,62271,AT224
4120,62272001,Kaindorf_62272,62272,AT224
4121,62272901,P+R Kaindorf (Hartberg) P+R,62272,AT224
4122,62273001,Loipersdorf bei Fürstenfeld_62273,62273,AT224
4123,62274001,Neudau_62274,62274,AT224
4124,62275001,Pöllau_62275000,62275,AT224
4125,62275002,Pöllau_62275AA,62275,AT224
4126,62275003,Pöllau_62275AB,62275,AT224
4127,62275901,P+R Pöllau (Hartberg),62275,AT224
4128,62276001,Rohr bei Hartberg_62276,62276,AT224
4129,62277001,Rohrbach an der Lafnitz_62277,62277,AT224
4130,62278001,Vorau_62278000,62278,AT224
4131,62278002,Vorau_62278AA,62278,AT224
4132,62278003,Vorau_62278AB,62278,AT224
4133,62279001,Waldbach-Mönichwald_62279,62279,AT224
4134,62311001,Edelsbach bei Feldbach_62311,62311,AT224
4135,62314001,Eichkögl_62314,62314,AT224
4136,62326001,Halbenrain_62326AA,62326,AT224
4137,62326002,Halbenrain_62326AB,62326,AT224
4138,62330001,Jagerberg_62330,62330,AT224
4139,62332001,Kapfenstein_62332,62332,AT224
4140,62335001,Klöch_62335,62335,AT224
4141,62343001,Mettersdorf am Saßbach_62343,62343,AT224
4142,62347001,Murfeld_62347000,,
4143,62347002,Murfeld_62347004,,
4144,62347003,Murfeld_62347AA,,
4145,62368001,Tieschen_62368,62368,AT224
4146,62372001,Unterlamm_62372,62372,AT224
4147,62375001,Bad Gleichenberg_62375000A,62375,AT224
4148,62375002,Bad Gleichenberg_62375000B,62375,AT224
4149,62375003,Bad Gleichenberg_62375001,62375,AT224
4150,62375004,Bad Gleichenberg_62375002,62375,AT224
4151,62375005,Bad Gleichenberg_62375003A,62375,AT224
4152,62375006,Bad Gleichenberg_62375004A,62375,AT224
4153,62375007,Bad Gleichenberg_62375004B,62375,AT224
4154,62375008,Bad Gleichenberg_62375AA,62375,AT224
4155,62376001,Bad Radkersburg_62376001,62376,AT224
4156,62376002,Bad Radkersburg_62376AA,62376,AT224
4157,62376003,Bad Radkersburg_62376AB,62376,AT224
4158,62376004,Bad Radkersburg_62376AC,62376,AT224
4159,62377001,Deutsch Goritz_62377,62377,AT224
4160,62378001,Fehring_62378010,62378,AT224
4161,62378002,Fehring_62378AA,62378,AT224
4162,62378003,Fehring_62378AB,62378,AT224
4163,62378004,Fehring_62378AC,62378,AT224
4164,62378005,Fehring_62378AD,62378,AT224
4165,62378901,P+R Fehring (Stmk) Bahnhof,62378,AT224
4166,62379001,Feldbach_62379000,62379,AT224
4167,62379002,Feldbach_62379001A,62379,AT224
4168,62379003,Feldbach_62379001B,62379,AT224
4169,62379004,Feldbach_62379001C,62379,AT224
4170,62379005,Feldbach_62379001D,62379,AT224
4171,62379006,Feldbach_62379002A,62379,AT224
4172,62379007,Feldbach_62379005A,62379,AT224
4173,62379008,Feldbach_62379005B,62379,AT224
4174,62379009,Feldbach_62379AA,62379,AT224
4175,62379010,Feldbach_62379AB,62379,AT224
4176,62379011,Feldbach_62379AC,62379,AT224
4177,62379012,Feldbach_62379AD,62379,AT224
4178,62379013,Feldbach_62379AE,62379,AT224
4179,62379901,P+R Feldbach (Stmk) Bahnhof,62379,AT224
4180,62380001,Gnas_62380002A,62380,AT224
4181,62380002,Gnas_62380006,62380,AT224
4182,62380003,Gnas_62380007,62380,AT224
4183,62380004,Gnas_62380AA,62380,AT224
4184,62380005,Gnas_62380AB,62380,AT224
4185,62380006,Gnas_62380AC,62380,AT224
4186,62381001,Kirchbach-Zerlach_62381,62381,AT224
4187,62382001,Kirchberg an der Raab_62382004,62382,AT224
4188,62382002,Kirchberg an der Raab_62382AA,62382,AT224
4189,62382901,P+R Studenzen-Fladnitz Bahnhof,62382,AT224
4190,62383001,Mureck_62383000A,62383,AT224
4191,62383002,Mureck_62383000B,62383,AT224
4192,62383003,Mureck_62383AA,62383,AT224
4193,62384001,Paldau_62384,62384,AT224
4194,62385001,Pirching am Traubenberg_62385,62385,AT224
4195,62386001,Riegersburg_62386AA,62386,AT224
4196,62386002,Riegersburg_62386AB,62386,AT224
4197,62387001,Sankt Anna am Aigen_62387,62387,AT224
4198,62388001,Sankt Peter am Ottersbach_62388,62388,AT224
4199,62389001,Sankt Stefan im Rosental_62389000,62389,AT224
4200,62389002,Sankt Stefan im Rosental_62389001A,62389,AT224
4201,62389003,Sankt Stefan im Rosental_62389006,62389,AT224
4202,62389004,Sankt Stefan im Rosental_62389AA,62389,AT224
4203,62389005,Sankt Stefan im Rosental_62389AB,62389,AT224
4204,62390001,Straden_62390AA,62390,AT224
4205,62390002,Straden_62390AB,62390,AT224
4206,70101001,Innsbruck_70101020,70101,AT332
4207,70101002,Innsbruck_70101021,70101,AT332
4208,70101003,Innsbruck_70101030A,70101,AT332
4209,70101004,Innsbruck_70101032A,70101,AT332
4210,70101005,Innsbruck_70101033,70101,AT332
4211,70101006,Innsbruck_70101040,70101,AT332
4212,70101007,Innsbruck_70101041A,70101,AT332
4213,70101008,Innsbruck_70101041B,70101,AT332
4214,70101009,Innsbruck_70101061,70101,AT332
4215,70101010,Innsbruck_70101100,70101,AT332
4216,70101011,Innsbruck_70101120,70101,AT332
4217,70101012,Innsbruck_70101130A,70101,AT332
4218,70101013,Innsbruck_70101132A,70101,AT332
4219,70101014,Innsbruck_70101132B,70101,AT332
4220,70101015,Innsbruck_70101322,70101,AT332
4221,70101016,Innsbruck_70101323A,70101,AT332
4222,70101017,Innsbruck_70101323B,70101,AT332
4223,70101018,Innsbruck_70101336,70101,AT332
4224,70101019,Innsbruck_70101341,70101,AT332
4225,70101020,Innsbruck_70101343,70101,AT332
4226,70101021,Innsbruck_70101345,70101,AT332
4227,70101022,Innsbruck_70101402A,70101,AT332
4228,70101023,Innsbruck_70101520,70101,AT332
4229,70101024,Innsbruck_70101521A,70101,AT332
4230,70101025,Innsbruck_70101AA,70101,AT332
4231,70101026,Innsbruck_70101AB,70101,AT332
4232,70101027,Innsbruck_70101AC,70101,AT332
4233,70101028,Innsbruck_70101AD,70101,AT332
4234,70101029,Innsbruck_70101AE,70101,AT332
4235,70101030,Innsbruck_70101AF,70101,AT332
4236,70101031,Innsbruck_70101AG,70101,AT332
4237,70101032,Innsbruck_70101AH,70101,AT332
4238,70101033,Innsbruck_70101AI,70101,AT332
4239,70101034,Innsbruck_70101AJ,70101,AT332
4240,70101035,Innsbruck_70101AK,70101,AT332
4241,70101036,Innsbruck_70101AL,70101,AT332
4242,70101037,Innsbruck_70101AM,70101,AT332
4243,70101038,Innsbruck_70101AN,70101,AT332
4244,70101039,Innsbruck_70101AO,70101,AT332
4245,70101040,Innsbruck_70101AP,70101,AT332
4246,70101041,Innsbruck_70101AQ,70101,AT332
4247,70101042,Innsbruck_70101AR,70101,AT332
4248,70101043,Innsbruck_70101AS,70101,AT332
4249,70101044,Innsbruck_70101AT,70101,AT332
4250,70101045,Innsbruck_70101AU,70101,AT332
4251,70101046,Innsbruck_70101AV,70101,AT332
4252,70101047,Innsbruck_70101AW,70101,AT332
4253,70101048,Innsbruck_70101AX,70101,AT332
4254,70101049,Innsbruck_70101AY,70101,AT332
4255,70101050,Innsbruck_70101AZ,70101,AT332
4256,70101051,Innsbruck_70101BA,70101,AT332
4257,70101052,Innsbruck_70101BB,70101,AT332
4258,70101053,Innsbruck_70101BC,70101,AT332
4259,70101054,Innsbruck_70101BD,70101,AT332
4260,70101055,Innsbruck_70101BE,70101,AT332
4261,70101056,Innsbruck_70101BF,70101,AT332
4262,70101057,Innsbruck_70101BG,70101,AT332
4263,70101058,Innsbruck_70101BH,70101,AT332
4264,70101059,Innsbruck_70101BI,70101,AT332
4265,70101060,Innsbruck_70101BJ,70101,AT332
4266,70101061,Innsbruck_70101BK,70101,AT332
4267,70101062,Innsbruck_70101BL,70101,AT332
4268,70101063,Innsbruck_70101BM,70101,AT332
4269,70101064,Innsbruck_70101BN,70101,AT332
4270,70101065,Innsbruck_70101BO,70101,AT332
4271,70101066,Innsbruck_70101BP,70101,AT332
4272,70101067,Innsbruck_70101BQ,70101,AT332
4273,70101068,Innsbruck_70101BR,70101,AT332
4274,70101069,Innsbruck_70101BS,70101,AT332
4275,70101070,Innsbruck_70101BT,70101,AT332
4276,70101071,Innsbruck_70101BU,70101,AT332
4277,70101072,Innsbruck_70101BV,70101,AT332
4278,70101073,Innsbruck_70101BW,70101,AT332
4279,70101074,Innsbruck_70101BX,70101,AT332
4280,70101075,Innsbruck_70101BY,70101,AT332
4281,70101076,Innsbruck_70101BZ,70101,AT332
4282,70101077,Innsbruck_70101CA,70101,AT332
4283,70101078,Innsbruck_70101CB,70101,AT332
4284,70101901,P+R Innsbruck Hauptbahnhof,70101,AT332
4285,70101902,P+R Innsbruck Hafen,70101,AT332
4286,70101903,P+R Innsbruck Olympiaworld,70101,AT332
4287,70101904,P+R Innsbruck Innrain/Campus WIFI,70101,AT332
4288,70101999,FLUGHAFEN INN,70101,AT332
4289,70201001,Arzl im Pitztal_70201,70201,AT334
4290,70201901,P+R Imst-Pitztal Bahnhof,70201,AT334
4291,70202001,Haiming_70202000,70202,AT334
4292,70202002,Haiming_70202AA,70202,AT334
4293,70202901,P+R Ötztal-Bahnhof,70202,AT334
4294,70203001,Imst_70203002,70203,AT334
4295,70203002,Imst_70203003,70203,AT334
4296,70203003,Imst_70203004A,70203,AT334
4297,70203004,Imst_70203004B,70203,AT334
4298,70203005,Imst_70203004C,70203,AT334
4299,70203006,Imst_70203005,70203,AT334
4300,70203007,Imst_70203AA,70203,AT334
4301,70204001,Imsterberg_70204,70204,AT334
4302,70205001,Jerzens_70205,70205,AT334
4303,70206001,Karres_70206,70206,AT334
4304,70207001,Karrösten_70207,70207,AT334
4305,70208001,Längenfeld_70208002,70208,AT334
4306,70208002,Längenfeld_70208AA,70208,AT334
4307,70209001,Mieming_70209001A,70209,AT334
4308,70209002,Mieming_70209AA,70209,AT334
4309,70210001,Mils bei Imst_70210,70210,AT334
4310,70211001,Mötz_70211,70211,AT334
4311,70212001,Nassereith_70212,70212,AT334
4312,70213001,Obsteig_70213,70213,AT334
4313,70214001,Oetz_70214,70214,AT334
4314,70215001,Rietz_70215,70215,AT334
4315,70216001,Roppen_70216,70216,AT334
4316,70217001,St. Leonhard im Pitztal_70217,70217,AT334
4317,70218001,Sautens_70218,70218,AT334
4318,70219001,Silz_70219001A,70219,AT334
4319,70219002,Silz_70219AA,70219,AT334
4320,70220001,Sölden_70220000A,70220,AT334
