;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
9724;9724;28.0;AT333;AT312;(4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;18.2;0.6;0.336;1.0;28.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 21, 25, 26);{4: 1.0};{26: 1.0};{4: {28.0: 1.0}};616
9728;9728;32.0;AT333;AT312;(4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;3.0;32.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 21, 25, 26);{4: 3.0};{26: 3.0};{4: {32.0: 3.0}};617
9764;9764;68.0;AT333;AT312;(4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;18.2;0.4;0.336;1.0;68.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 21, 25, 26);{4: 1.0};{26: 1.0};{4: {68.0: 1.0}};618
9768;9768;72.0;AT333;AT312;(4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.7000000000000002;0.2915833333333333;1.0;72.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 21, 25, 26);{4: 1.0};{26: 1.0};{4: {72.0: 1.0}};619
9960;9960;72.0;AT333;AT121;(4, 3, 2, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.7999999999999999;0.3394791666666666;1.0;72.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 21, 25, 29);{4: 1.0};{29: 1.0};{4: {72.0: 1.0}};620
10032;10032;48.0;AT333;AT213;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;1.0;48.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{4: 1.0};{32: 1.0};{4: {48.0: 1.0}};621
10060;10060;76.0;AT333;AT213;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;18.2;0.7999999999999999;0.454;1.0;76.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{4: 1.0};{32: 1.0};{4: {76.0: 1.0}};622
10108;10108;28.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;18.2;0.8999999999999999;0.454;1.0;28.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 1.0};{33: 1.0};{4: {28.0: 1.0}};623
10112;10112;32.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;18.2;0.8999999999999999;0.454;2.0;32.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 2.0};{33: 2.0};{4: {32.0: 2.0}};624
10116;10116;36.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;2.0;36.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 2.0};{33: 2.0};{4: {36.0: 2.0}};625
10120;10120;40.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;18.2;1.0;0.454;1.0;40.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 1.0};{33: 1.0};{4: {40.0: 1.0}};626
10124;10124;44.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;1.0;44.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 1.0};{33: 1.0};{4: {44.0: 1.0}};627
10128;10128;48.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;1.0;48.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 1.0};{33: 1.0};{4: {48.0: 1.0}};628
10152;10152;72.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;2.0;72.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 2.0};{33: 2.0};{4: {72.0: 2.0}};629
10164;10164;84.0;AT333;AT211;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;1.0;84.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{4: 1.0};{33: 1.0};{4: {84.0: 1.0}};630
10228;10228;52.0;AT333;AT226;(4, 3, 2, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;16.0;0.4;0.2915833333333333;1.0;52.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 36);{4: 1.0};{36: 1.0};{4: {52.0: 1.0}};631
10332;10332;60.0;AT333;AT223;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;18.2;0.4;0.336;1.0;60.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40);{4: 1.0};{40: 1.0};{4: {60.0: 1.0}};632
10400;10400;32.0;AT333;AT221;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;32.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43);{4: 1.0};{43: 1.0};{4: {32.0: 1.0}};633
10512;10512;48.0;AT333;AT224;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;18.2;1.0;0.454;1.0;48.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{4: 1.0};{45: 1.0};{4: {48.0: 1.0}};634
10532;10532;68.0;AT333;AT224;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;16.0;0.4;0.3873749999999999;1.0;68.0;110.0;60.0;0.16;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{4: 1.0};{45: 1.0};{4: {68.0: 1.0}};635
11396;11396;68.0;AT333;CZ;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);96.25;41.0;55.0;23.6;18.2;0.8999999999999999;0.513;1.0;68.0;41.0;55.0;0.182;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{4: 1.0};{82: 1.0};{4: {68.0: 1.0}};636
11648;11648;32.0;AT212;DE2;(5, 4, 3, 2, 1);55.0;110.0;60.0;20.9;16.0;0.8000000000000003;0.2915833333333333;1.0;32.0;110.0;60.0;0.16;(5, 4, 3, 2, 1);{5: 1.0};{1: 1.0};{5: {32.0: 1.0}};637
11652;11652;36.0;AT212;DE2;(5, 4, 3, 2, 1);55.0;41.0;55.0;23.6;18.2;0.8999999999999999;0.336;2.0;36.0;41.0;55.0;0.182;(5, 4, 3, 2, 1);{5: 2.0};{1: 2.0};{5: {36.0: 2.0}};638
11656;11656;40.0;AT212;DE2;(5, 4, 3, 2, 1);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;1.0;40.0;110.0;60.0;0.16;(5, 4, 3, 2, 1);{5: 1.0};{1: 1.0};{5: {40.0: 1.0}};639
11668;11668;52.0;AT212;DE2;(5, 4, 3, 2, 1);55.0;41.0;55.0;23.6;18.2;0.5;0.336;1.0;52.0;41.0;55.0;0.182;(5, 4, 3, 2, 1);{5: 1.0};{1: 1.0};{5: {52.0: 1.0}};640
11684;11684;68.0;AT212;DE2;(5, 4, 3, 2, 1);55.0;41.0;55.0;23.6;18.2;0.7;0.336;1.0;68.0;41.0;55.0;0.182;(5, 4, 3, 2, 1);{5: 1.0};{1: 1.0};{5: {68.0: 1.0}};641
11740;11740;28.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;1.0000000000000002;0.1957916666666666;1.0;28.0;110.0;60.0;0.16;(5, 4, 3);{5: 1.0};{3: 1.0};{5: {28.0: 1.0}};642
11744;11744;32.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.9000000000000001;0.1957916666666666;1.0;32.0;110.0;60.0;0.16;(5, 4, 3);{5: 1.0};{3: 1.0};{5: {32.0: 1.0}};643
11748;11748;36.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.4000000000000001;0.1957916666666666;5.0;36.0;110.0;60.0;0.16;(5, 4, 3);{5: 5.0};{3: 5.0};{5: {36.0: 5.0}};644
11752;11752;40.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.4000000000000001;0.1957916666666666;1.0;40.0;110.0;60.0;0.16;(5, 4, 3);{5: 1.0};{3: 1.0};{5: {40.0: 1.0}};645
11756;11756;44.0;AT212;AT322;(5, 4, 3);27.5;41.0;55.0;23.6;18.2;0.7000000000000002;0.218;7.0;44.0;41.0;55.0;0.182;(5, 4, 3);{5: 7.0};{3: 7.0};{5: {44.0: 7.0}};646
11760;11760;48.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.9000000000000001;0.1957916666666666;3.0;48.0;110.0;60.0;0.16;(5, 4, 3);{5: 3.0};{3: 3.0};{5: {48.0: 3.0}};647
11764;11764;52.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.9000000000000001;0.1957916666666666;1.0;52.0;110.0;60.0;0.16;(5, 4, 3);{5: 1.0};{3: 1.0};{5: {52.0: 1.0}};648
11768;11768;56.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.8000000000000003;0.1957916666666666;2.0;56.0;110.0;60.0;0.16;(5, 4, 3);{5: 2.0};{3: 2.0};{5: {56.0: 2.0}};649
11776;11776;64.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.7000000000000002;0.1957916666666666;4.0;64.0;110.0;60.0;0.16;(5, 4, 3);{5: 4.0};{3: 4.0};{5: {64.0: 4.0}};650
11780;11780;68.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.3;0.1957916666666666;2.0;68.0;110.0;60.0;0.16;(5, 4, 3);{5: 2.0};{3: 2.0};{5: {68.0: 2.0}};651
11784;11784;72.0;AT212;AT322;(5, 4, 3);27.5;41.0;55.0;23.6;18.2;0.4;0.218;3.0;72.0;41.0;55.0;0.182;(5, 4, 3);{5: 3.0};{3: 3.0};{5: {72.0: 3.0}};652
11788;11788;76.0;AT212;AT322;(5, 4, 3);27.5;41.0;55.0;23.6;18.2;0.4;0.218;3.0;76.0;41.0;55.0;0.182;(5, 4, 3);{5: 3.0};{3: 3.0};{5: {76.0: 3.0}};653
11792;11792;80.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.3;0.1957916666666666;1.0;80.0;110.0;60.0;0.16;(5, 4, 3);{5: 1.0};{3: 1.0};{5: {80.0: 1.0}};654
11796;11796;84.0;AT212;AT322;(5, 4, 3);27.5;110.0;60.0;20.9;16.0;0.9000000000000001;0.1957916666666666;1.0;84.0;110.0;60.0;0.16;(5, 4, 3);{5: 1.0};{3: 1.0};{5: {84.0: 1.0}};655
11832;11832;24.0;AT212;AT321;(5, 4);27.5;41.0;55.0;23.6;18.2;0.9000000000000001;0.218;4.0;24.0;41.0;55.0;0.182;(5, 4);{5: 4.0};{4: 4.0};{5: {24.0: 4.0}};656
11836;11836;28.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.3;0.1957916666666666;5.0;28.0;110.0;60.0;0.16;(5, 4);{5: 5.0};{4: 5.0};{5: {28.0: 5.0}};657
11840;11840;32.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;1.0000000000000002;0.1957916666666666;6.0;32.0;110.0;60.0;0.16;(5, 4);{5: 6.0};{4: 6.0};{5: {32.0: 6.0}};658
11844;11844;36.0;AT212;AT321;(5, 4);27.5;41.0;55.0;23.6;18.2;0.3;0.218;4.0;36.0;41.0;55.0;0.182;(5, 4);{5: 4.0};{4: 4.0};{5: {36.0: 4.0}};659
11848;11848;40.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.9000000000000001;0.1957916666666666;8.0;40.0;110.0;60.0;0.16;(5, 4);{5: 8.0};{4: 8.0};{5: {40.0: 8.0}};660
11852;11852;44.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.7000000000000002;0.1957916666666666;9.0;44.0;110.0;60.0;0.16;(5, 4);{5: 9.0};{4: 9.0};{5: {44.0: 9.0}};661
11856;11856;48.0;AT212;AT321;(5, 4);27.5;41.0;55.0;23.6;18.2;0.8000000000000003;0.218;9.0;48.0;41.0;55.0;0.182;(5, 4);{5: 9.0};{4: 9.0};{5: {48.0: 9.0}};662
11860;11860;52.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.3;0.1957916666666666;10.0;52.0;110.0;60.0;0.16;(5, 4);{5: 10.0};{4: 10.0};{5: {52.0: 10.0}};663
11864;11864;56.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;1.0000000000000002;0.1957916666666666;3.0;56.0;110.0;60.0;0.16;(5, 4);{5: 3.0};{4: 3.0};{5: {56.0: 3.0}};664
11868;11868;60.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.9000000000000001;0.1957916666666666;4.0;60.0;110.0;60.0;0.16;(5, 4);{5: 4.0};{4: 4.0};{5: {60.0: 4.0}};665
11872;11872;64.0;AT212;AT321;(5, 4);27.5;41.0;55.0;23.6;18.2;0.6000000000000001;0.218;8.0;64.0;41.0;55.0;0.182;(5, 4);{5: 8.0};{4: 8.0};{5: {64.0: 8.0}};666
11876;11876;68.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.7000000000000002;0.1957916666666666;7.0;68.0;110.0;60.0;0.16;(5, 4);{5: 7.0};{4: 7.0};{5: {68.0: 7.0}};667
11880;11880;72.0;AT212;AT321;(5, 4);27.5;41.0;55.0;23.6;18.2;0.7000000000000002;0.218;8.0;72.0;41.0;55.0;0.182;(5, 4);{5: 8.0};{4: 8.0};{5: {72.0: 8.0}};668
11884;11884;76.0;AT212;AT321;(5, 4);27.5;41.0;55.0;23.6;18.2;0.9000000000000001;0.218;4.0;76.0;41.0;55.0;0.182;(5, 4);{5: 4.0};{4: 4.0};{5: {76.0: 4.0}};669
11888;11888;80.0;AT212;AT321;(5, 4);27.5;41.0;55.0;23.6;18.2;0.3;0.218;5.0;80.0;41.0;55.0;0.182;(5, 4);{5: 5.0};{4: 5.0};{5: {80.0: 5.0}};670
11892;11892;84.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.2;0.1957916666666666;2.0;84.0;110.0;60.0;0.16;(5, 4);{5: 2.0};{4: 2.0};{5: {84.0: 2.0}};671
11896;11896;88.0;AT212;AT321;(5, 4);27.5;110.0;60.0;20.9;16.0;0.6000000000000001;0.1957916666666666;1.0;88.0;110.0;60.0;0.16;(5, 4);{5: 1.0};{4: 1.0};{5: {88.0: 1.0}};672
11928;11928;24.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;0.9000000000000001;0.159;9.0;24.0;41.0;55.0;0.182;(5,);{5: 9.0};{5: 9.0};{5: {24.0: 9.0}};673
11932;11932;28.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.9000000000000001;0.1478958333333333;24.0;28.0;110.0;60.0;0.16;(5,);{5: 24.0};{5: 24.0};{5: {28.0: 24.0}};674
11936;11936;32.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;0.3;0.159;39.0;32.0;41.0;55.0;0.182;(5,);{5: 39.0};{5: 39.0};{5: {32.0: 39.0}};675
11940;11940;36.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;0.7000000000000002;0.159;15.0;36.0;41.0;55.0;0.182;(5,);{5: 15.0};{5: 15.0};{5: {36.0: 15.0}};676
11944;11944;40.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.9000000000000001;0.1478958333333333;25.0;40.0;110.0;60.0;0.16;(5,);{5: 25.0};{5: 25.0};{5: {40.0: 25.0}};677
11948;11948;44.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.8000000000000003;0.1478958333333333;30.0;44.0;110.0;60.0;0.16;(5,);{5: 30.0};{5: 30.0};{5: {44.0: 30.0}};678
11952;11952;48.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.2;0.1478958333333333;15.0;48.0;110.0;60.0;0.16;(5,);{5: 15.0};{5: 15.0};{5: {48.0: 15.0}};679
11956;11956;52.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.2;0.1478958333333333;8.0;52.0;110.0;60.0;0.16;(5,);{5: 8.0};{5: 8.0};{5: {52.0: 8.0}};680
11960;11960;56.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;1.0000000000000002;0.1478958333333333;13.0;56.0;110.0;60.0;0.16;(5,);{5: 13.0};{5: 13.0};{5: {56.0: 13.0}};681
11964;11964;60.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.9000000000000001;0.1478958333333333;20.0;60.0;110.0;60.0;0.16;(5,);{5: 20.0};{5: 20.0};{5: {60.0: 20.0}};682
11968;11968;64.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.4000000000000001;0.1478958333333333;16.0;64.0;110.0;60.0;0.16;(5,);{5: 16.0};{5: 16.0};{5: {64.0: 16.0}};683
11972;11972;68.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.3;0.1478958333333333;13.0;68.0;110.0;60.0;0.16;(5,);{5: 13.0};{5: 13.0};{5: {68.0: 13.0}};684
11976;11976;72.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;0.9000000000000001;0.159;28.0;72.0;41.0;55.0;0.182;(5,);{5: 28.0};{5: 28.0};{5: {72.0: 28.0}};685
11980;11980;76.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;0.7000000000000002;0.159;15.0;76.0;41.0;55.0;0.182;(5,);{5: 15.0};{5: 15.0};{5: {76.0: 15.0}};686
11984;11984;80.0;AT212;AT333;(5,);13.75;110.0;60.0;20.9;16.0;0.8000000000000003;0.1478958333333333;10.0;80.0;110.0;60.0;0.16;(5,);{5: 10.0};{5: 10.0};{5: {80.0: 10.0}};687
11988;11988;84.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;1.0000000000000002;0.159;4.0;84.0;41.0;55.0;0.182;(5,);{5: 4.0};{5: 4.0};{5: {84.0: 4.0}};688
11992;11992;88.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;0.2;0.159;6.0;88.0;41.0;55.0;0.182;(5,);{5: 6.0};{5: 6.0};{5: {88.0: 6.0}};689
11996;11996;92.0;AT212;AT333;(5,);13.75;41.0;55.0;23.6;18.2;0.6000000000000001;0.159;2.0;92.0;41.0;55.0;0.182;(5,);{5: 2.0};{5: 2.0};{5: {92.0: 2.0}};690
12028;12028;28.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;1.0;28.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 1.0};{7: 1.0};{5: {28.0: 1.0}};691
12032;12032;32.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;3.0;32.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 3.0};{7: 3.0};{5: {32.0: 3.0}};692
12036;12036;36.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;3.0;36.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 3.0};{7: 3.0};{5: {36.0: 3.0}};693
12040;12040;40.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;2.0;40.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 2.0};{7: 2.0};{5: {40.0: 2.0}};694
12044;12044;44.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;1.0;44.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 1.0};{7: 1.0};{5: {44.0: 1.0}};695
12048;12048;48.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.6000000000000001;0.2915833333333333;1.0;48.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 1.0};{7: 1.0};{5: {48.0: 1.0}};696
12052;12052;52.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;41.0;55.0;23.6;18.2;1.0;0.336;3.0;52.0;41.0;55.0;0.182;(5, 4, 3, 2, 7);{5: 3.0};{7: 3.0};{5: {52.0: 3.0}};697
12056;12056;56.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;41.0;55.0;23.6;18.2;0.4;0.336;2.0;56.0;41.0;55.0;0.182;(5, 4, 3, 2, 7);{5: 2.0};{7: 2.0};{5: {56.0: 2.0}};698
12060;12060;60.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;5.0;60.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 5.0};{7: 5.0};{5: {60.0: 5.0}};699
12064;12064;64.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.6000000000000001;0.2915833333333333;2.0;64.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 2.0};{7: 2.0};{5: {64.0: 2.0}};700
12068;12068;68.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.4;0.2915833333333333;3.0;68.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 3.0};{7: 3.0};{5: {68.0: 3.0}};701
12072;12072;72.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;1.0;72.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 1.0};{7: 1.0};{5: {72.0: 1.0}};702
12076;12076;76.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;41.0;55.0;23.6;18.2;0.7;0.336;1.0;76.0;41.0;55.0;0.182;(5, 4, 3, 2, 7);{5: 1.0};{7: 1.0};{5: {76.0: 1.0}};703
12080;12080;80.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.8000000000000003;0.2915833333333333;2.0;80.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 2.0};{7: 2.0};{5: {80.0: 2.0}};704
12084;12084;84.0;AT212;AT323;(5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;1.0;84.0;110.0;60.0;0.16;(5, 4, 3, 2, 7);{5: 1.0};{7: 1.0};{5: {84.0: 1.0}};705
12128;12128;32.0;AT212;AT315;(5, 4, 3, 2, 7, 8);55.0;41.0;55.0;23.6;18.2;0.8999999999999999;0.336;1.0;32.0;41.0;55.0;0.182;(5, 4, 3, 2, 7, 8);{5: 1.0};{8: 1.0};{5: {32.0: 1.0}};706
12136;12136;40.0;AT212;AT315;(5, 4, 3, 2, 7, 8);55.0;41.0;55.0;23.6;18.2;1.0;0.336;1.0;40.0;41.0;55.0;0.182;(5, 4, 3, 2, 7, 8);{5: 1.0};{8: 1.0};{5: {40.0: 1.0}};707
12148;12148;52.0;AT212;AT315;(5, 4, 3, 2, 7, 8);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;1.0;52.0;110.0;60.0;0.16;(5, 4, 3, 2, 7, 8);{5: 1.0};{8: 1.0};{5: {52.0: 1.0}};708
12152;12152;56.0;AT212;AT315;(5, 4, 3, 2, 7, 8);55.0;41.0;55.0;23.6;18.2;0.7999999999999999;0.336;1.0;56.0;41.0;55.0;0.182;(5, 4, 3, 2, 7, 8);{5: 1.0};{8: 1.0};{5: {56.0: 1.0}};709
12168;12168;72.0;AT212;AT315;(5, 4, 3, 2, 7, 8);55.0;110.0;60.0;20.9;16.0;0.6000000000000001;0.2915833333333333;1.0;72.0;110.0;60.0;0.16;(5, 4, 3, 2, 7, 8);{5: 1.0};{8: 1.0};{5: {72.0: 1.0}};710
12252;12252;60.0;AT212;DE1;(5, 4, 3, 2, 7, 8, 9, 19, 12, 11);55.0;110.0;60.0;20.9;16.0;1.0000000000000002;0.2915833333333333;1.0;60.0;110.0;60.0;0.16;(5, 4, 3, 2, 7, 8, 9, 19, 12, 11);{5: 1.0};{11: 1.0};{5: {60.0: 1.0}};711
12256;12256;64.0;AT212;DE1;(5, 4, 3, 2, 7, 8, 9, 19, 12, 11);55.0;110.0;60.0;20.9;16.0;0.6000000000000001;0.2915833333333333;1.0;64.0;110.0;60.0;0.16;(5, 4, 3, 2, 7, 8, 9, 19, 12, 11);{5: 1.0};{11: 1.0};{5: {64.0: 1.0}};712
12264;12264;72.0;AT212;DE1;(5, 4, 3, 2, 7, 8, 9, 19, 12, 11);55.0;110.0;60.0;20.9;16.0;0.8000000000000003;0.2915833333333333;1.0;72.0;110.0;60.0;0.16;(5, 4, 3, 2, 7, 8, 9, 19, 12, 11);{5: 1.0};{11: 1.0};{5: {72.0: 1.0}};713
12312;12312;24.0;AT212;AT311;(5, 4, 3, 2, 7, 8, 9, 19, 12);55.0;110.0;60.0;20.9;16.0;0.6000000000000001;0.2915833333333333;1.0;24.0;110.0;60.0;0.16;(5, 4, 3, 2, 7, 8, 9, 19, 12);{5: 1.0};{12: 1.0};{5: {24.0: 1.0}};714
12316;12316;28.0;AT212;AT311;(5, 4, 3, 2, 7, 8, 9, 19, 12);55.0;41.0;55.0;23.6;18.2;0.7999999999999999;0.336;2.0;28.0;41.0;55.0;0.182;(5, 4, 3, 2, 7, 8, 9, 19, 12);{5: 2.0};{12: 2.0};{5: {28.0: 2.0}};715
