;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
48736;48736;64.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.7;0.375;1.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {64.0: 1.0}};6421
48748;48748;76.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.4;0.375;1.0;76.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {76.0: 1.0}};6422
48756;48756;84.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.6;0.375;1.0;84.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {84.0: 1.0}};6423
48792;48792;24.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;1.0;0.3475;3.0;24.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 3.0};{87: 3.0};{34: {24.0: 3.0}};6424
48796;48796;28.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;2.0;28.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 2.0};{87: 2.0};{34: {28.0: 2.0}};6425
48800;48800;32.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;6.0;32.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 6.0};{87: 6.0};{34: {32.0: 6.0}};6426
48804;48804;36.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;5.0;36.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 5.0};{87: 5.0};{34: {36.0: 5.0}};6427
48808;48808;40.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;2.0;40.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 2.0};{87: 2.0};{34: {40.0: 2.0}};6428
48812;48812;44.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;1.0;0.3475;3.0;44.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 3.0};{87: 3.0};{34: {44.0: 3.0}};6429
48816;48816;48.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;3.0;48.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 3.0};{87: 3.0};{34: {48.0: 3.0}};6430
48820;48820;52.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;1.0;0.3475;1.0;52.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 1.0};{87: 1.0};{34: {52.0: 1.0}};6431
48824;48824;56.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.4;0.3475;1.0;56.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 1.0};{87: 1.0};{34: {56.0: 1.0}};6432
48828;48828;60.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;4.0;60.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 4.0};{87: 4.0};{34: {60.0: 4.0}};6433
48832;48832;64.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7999999999999999;0.3475;4.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 4.0};{87: 4.0};{34: {64.0: 4.0}};6434
48836;48836;68.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;4.0;68.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 4.0};{87: 4.0};{34: {68.0: 4.0}};6435
48844;48844;76.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;1.0;76.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 1.0};{87: 1.0};{34: {76.0: 1.0}};6436
48848;48848;80.0;AT211;HU;(34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7999999999999999;0.3475;4.0;80.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65, 66, 81, 87);{34: 4.0};{87: 4.0};{34: {80.0: 4.0}};6437
48892;48892;28.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;1.0;0.21;2.0;28.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 2.0};{89: 2.0};{34: {28.0: 2.0}};6438
48904;48904;40.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;40.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 1.0};{89: 1.0};{34: {40.0: 1.0}};6439
48908;48908;44.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.3;0.21;2.0;44.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 2.0};{89: 2.0};{34: {44.0: 2.0}};6440
48916;48916;52.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.4;0.21;1.0;52.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 1.0};{89: 1.0};{34: {52.0: 1.0}};6441
48928;48928;64.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;1.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 1.0};{89: 1.0};{34: {64.0: 1.0}};6442
48932;48932;68.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;2.0;68.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 2.0};{89: 2.0};{34: {68.0: 2.0}};6443
48936;48936;72.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;72.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 1.0};{89: 1.0};{34: {72.0: 1.0}};6444
48944;48944;80.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;80.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 1.0};{89: 1.0};{34: {80.0: 1.0}};6445
48948;48948;84.0;AT211;SI;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;1.0;84.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{34: 1.0};{89: 1.0};{34: {84.0: 1.0}};6446
48992;48992;32.0;AT226;DE2;(37, 24, 23, 22, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;2.0;32.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 1);{37: 2.0};{1: 2.0};{37: {32.0: 2.0}};6447
48996;48996;36.0;AT226;DE2;(37, 24, 23, 22, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;3.0;36.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 1);{37: 3.0};{1: 3.0};{37: {36.0: 3.0}};6448
49004;49004;44.0;AT226;DE2;(37, 24, 23, 22, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;2.0;44.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 1);{37: 2.0};{1: 2.0};{37: {44.0: 2.0}};6449
49020;49020;60.0;AT226;DE2;(37, 24, 23, 22, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;60.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 1);{37: 1.0};{1: 1.0};{37: {60.0: 1.0}};6450
49024;49024;64.0;AT226;DE2;(37, 24, 23, 22, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;64.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 1);{37: 1.0};{1: 1.0};{37: {64.0: 1.0}};6451
49064;49064;8.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;8.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 1.0};{2: 1.0};{37: {8.0: 1.0}};6452
49088;49088;32.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;32.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 1.0};{2: 1.0};{37: {32.0: 1.0}};6453
49092;49092;36.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;3.0;36.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 3.0};{2: 3.0};{37: {36.0: 3.0}};6454
49096;49096;40.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;4.0;40.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 4.0};{2: 4.0};{37: {40.0: 4.0}};6455
49100;49100;44.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;1.0;44.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 1.0};{2: 1.0};{37: {44.0: 1.0}};6456
49104;49104;48.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;2.0;48.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 2.0};{2: 2.0};{37: {48.0: 2.0}};6457
49112;49112;56.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;56.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 1.0};{2: 1.0};{37: {56.0: 1.0}};6458
49120;49120;64.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;64.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 1.0};{2: 1.0};{37: {64.0: 1.0}};6459
49128;49128;72.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;72.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 1.0};{2: 1.0};{37: {72.0: 1.0}};6460
49132;49132;76.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;2.0;76.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 2.0};{2: 2.0};{37: {76.0: 2.0}};6461
49140;49140;84.0;AT226;AT322;(37, 24, 23, 22, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;84.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9, 8, 2);{37: 1.0};{2: 1.0};{37: {84.0: 1.0}};6462
49168;49168;16.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;1.0;16.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 1.0};{5: 1.0};{37: {16.0: 1.0}};6463
49172;49172;20.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;14.0;20.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 14.0};{5: 14.0};{37: {20.0: 14.0}};6464
49176;49176;24.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;16.0;24.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 16.0};{5: 16.0};{37: {24.0: 16.0}};6465
49180;49180;28.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.3;0.265;31.0;28.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 31.0};{5: 31.0};{37: {28.0: 31.0}};6466
49184;49184;32.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;35.0;32.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 35.0};{5: 35.0};{37: {32.0: 35.0}};6467
49188;49188;36.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;34.0;36.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 34.0};{5: 34.0};{37: {36.0: 34.0}};6468
49192;49192;40.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.4;0.265;36.0;40.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 36.0};{5: 36.0};{37: {40.0: 36.0}};6469
49196;49196;44.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;21.0;44.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 21.0};{5: 21.0};{37: {44.0: 21.0}};6470
49200;49200;48.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.5;0.265;22.0;48.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 22.0};{5: 22.0};{37: {48.0: 22.0}};6471
49204;49204;52.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.4;0.265;19.0;52.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 19.0};{5: 19.0};{37: {52.0: 19.0}};6472
49208;49208;56.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.4;0.265;24.0;56.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 24.0};{5: 24.0};{37: {56.0: 24.0}};6473
49212;49212;60.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;19.0;60.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 19.0};{5: 19.0};{37: {60.0: 19.0}};6474
49216;49216;64.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.3;0.265;24.0;64.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 24.0};{5: 24.0};{37: {64.0: 24.0}};6475
49220;49220;68.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;18.0;68.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 18.0};{5: 18.0};{37: {68.0: 18.0}};6476
49224;49224;72.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;1.0;0.265;24.0;72.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 24.0};{5: 24.0};{37: {72.0: 24.0}};6477
49228;49228;76.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;1.0;0.265;14.0;76.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 14.0};{5: 14.0};{37: {76.0: 14.0}};6478
49232;49232;80.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;1.0;0.265;9.0;80.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 9.0};{5: 9.0};{37: {80.0: 9.0}};6479
49236;49236;84.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.5;0.265;6.0;84.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 6.0};{5: 6.0};{37: {84.0: 6.0}};6480
49240;49240;88.0;AT226;AT321;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);82.5;250.0;100.0;20.0;15.0;0.5;0.265;1.0;88.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6, 5);{37: 1.0};{5: 1.0};{37: {88.0: 1.0}};6481
49296;49296;48.0;AT226;AT333;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;1.0;48.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6);{37: 1.0};{6: 1.0};{37: {48.0: 1.0}};6482
49312;49312;64.0;AT226;AT333;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6);82.5;250.0;100.0;20.0;15.0;1.0;0.265;1.0;64.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7, 6);{37: 1.0};{6: 1.0};{37: {64.0: 1.0}};6483
49368;49368;24.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.4;0.265;3.0;24.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 3.0};{7: 3.0};{37: {24.0: 3.0}};6484
49372;49372;28.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.5;0.265;4.0;28.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 4.0};{7: 4.0};{37: {28.0: 4.0}};6485
49376;49376;32.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.4;0.265;7.0;32.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 7.0};{7: 7.0};{37: {32.0: 7.0}};6486
49380;49380;36.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;3.0;36.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 3.0};{7: 3.0};{37: {36.0: 3.0}};6487
49384;49384;40.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;1.0;0.265;8.0;40.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 8.0};{7: 8.0};{37: {40.0: 8.0}};6488
49388;49388;44.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.4;0.265;11.0;44.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 11.0};{7: 11.0};{37: {44.0: 11.0}};6489
49392;49392;48.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;1.0;48.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 1.0};{7: 1.0};{37: {48.0: 1.0}};6490
49396;49396;52.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;8.0;52.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 8.0};{7: 8.0};{37: {52.0: 8.0}};6491
49400;49400;56.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;5.0;56.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 5.0};{7: 5.0};{37: {56.0: 5.0}};6492
49404;49404;60.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.3;0.265;1.0;60.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 1.0};{7: 1.0};{37: {60.0: 1.0}};6493
49408;49408;64.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;5.0;64.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 5.0};{7: 5.0};{37: {64.0: 5.0}};6494
49412;49412;68.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.4;0.265;4.0;68.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 4.0};{7: 4.0};{37: {68.0: 4.0}};6495
49416;49416;72.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.3;0.265;6.0;72.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 6.0};{7: 6.0};{37: {72.0: 6.0}};6496
49420;49420;76.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.5;0.265;6.0;76.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 6.0};{7: 6.0};{37: {76.0: 6.0}};6497
49428;49428;84.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;1.0;84.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 1.0};{7: 1.0};{37: {84.0: 1.0}};6498
49432;49432;88.0;AT226;AT212;(37, 38, 44, 45, 34, 33, 32, 18, 7);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;1.0;88.0;250.0;100.0;0.2;(37, 38, 44, 45, 34, 33, 32, 18, 7);{37: 1.0};{7: 1.0};{37: {88.0: 1.0}};6499
49472;49472;32.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;2.0;32.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 2.0};{9: 2.0};{37: {32.0: 2.0}};6500
49476;49476;36.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;36.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 1.0};{9: 1.0};{37: {36.0: 1.0}};6501
49480;49480;40.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;0.3;0.21;3.0;40.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 3.0};{9: 3.0};{37: {40.0: 3.0}};6502
49484;49484;44.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;44.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 1.0};{9: 1.0};{37: {44.0: 1.0}};6503
49488;49488;48.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;4.0;48.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 4.0};{9: 4.0};{37: {48.0: 4.0}};6504
49492;49492;52.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;52.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 1.0};{9: 1.0};{37: {52.0: 1.0}};6505
49500;49500;60.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;0.4;0.21;2.0;60.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 2.0};{9: 2.0};{37: {60.0: 2.0}};6506
49504;49504;64.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;1.0;0.21;3.0;64.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 3.0};{9: 3.0};{37: {64.0: 3.0}};6507
49508;49508;68.0;AT226;AT323;(37, 24, 23, 22, 10, 9);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;2.0;68.0;250.0;100.0;0.2;(37, 24, 23, 22, 10, 9);{37: 2.0};{9: 2.0};{37: {68.0: 2.0}};6508
