;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
60132;60132;36.0;AT221;AT313;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;41.0;55.0;23.6;1.0;0.454;1.0;36.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{43: 1.0};{27: 1.0};{43: {36.0: 1.0}};4631
60136;60136;40.0;AT221;AT313;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{43: 1.0};{27: 1.0};{43: {40.0: 1.0}};4632
60152;60152;56.0;AT221;AT313;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;56.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{43: 1.0};{27: 1.0};{43: {56.0: 1.0}};4633
60156;60156;60.0;AT221;AT313;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;41.0;55.0;23.6;0.7;0.454;1.0;60.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{43: 1.0};{27: 1.0};{43: {60.0: 1.0}};4634
60160;60160;64.0;AT221;AT313;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;1.0;64.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{43: 1.0};{27: 1.0};{43: {64.0: 1.0}};4635
60164;60164;68.0;AT221;AT313;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;41.0;55.0;23.6;0.6;0.454;1.0;68.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{43: 1.0};{27: 1.0};{43: {68.0: 1.0}};4636
60172;60172;76.0;AT221;AT313;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;76.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{43: 1.0};{27: 1.0};{43: {76.0: 1.0}};4637
60208;60208;16.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;16.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 1.0};{29: 1.0};{43: {16.0: 1.0}};4638
60216;60216;24.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;24.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 1.0};{29: 1.0};{43: {24.0: 1.0}};4639
60220;60220;28.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;41.0;55.0;23.6;0.5;0.454;2.0;28.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 2.0};{29: 2.0};{43: {28.0: 2.0}};4640
60224;60224;32.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;3.0;32.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 3.0};{29: 3.0};{43: {32.0: 3.0}};4641
60232;60232;40.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;2.0;40.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 2.0};{29: 2.0};{43: {40.0: 2.0}};4642
60236;60236;44.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;3.0;44.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 3.0};{29: 3.0};{43: {44.0: 3.0}};4643
60240;60240;48.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;48.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 1.0};{29: 1.0};{43: {48.0: 1.0}};4644
60244;60244;52.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;2.0;52.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 2.0};{29: 2.0};{43: {52.0: 2.0}};4645
60252;60252;60.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;60.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 1.0};{29: 1.0};{43: {60.0: 1.0}};4646
60264;60264;72.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;41.0;55.0;23.6;0.6;0.454;1.0;72.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 1.0};{29: 1.0};{43: {72.0: 1.0}};4647
60268;60268;76.0;AT221;AT121;(43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;76.0;110.0;60.0;0.209;(43, 42, 38, 24, 23, 22, 21, 25, 29);{43: 1.0};{29: 1.0};{43: {76.0: 1.0}};4648
60304;60304;16.0;AT221;AT213;(44, 33, 32);41.25;41.0;55.0;23.6;0.5;0.277;1.0;16.0;41.0;55.0;0.23600000000000002;(44, 33, 32);{44: 1.0};{32: 1.0};{44: {16.0: 1.0}};4649
60308;60308;20.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.8000000000000003;0.2436874999999999;1.0;20.0;110.0;60.0;0.209;(44, 33, 32);{44: 1.0};{32: 1.0};{44: {20.0: 1.0}};4650
60312;60312;24.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.4;0.2436874999999999;2.0;24.0;110.0;60.0;0.209;(44, 33, 32);{44: 2.0};{32: 2.0};{44: {24.0: 2.0}};4651
60316;60316;28.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;16.0;28.0;110.0;60.0;0.209;(44, 33, 32);{44: 16.0};{32: 16.0};{44: {28.0: 16.0}};4652
60320;60320;32.0;AT221;AT213;(44, 33, 32);41.25;41.0;55.0;23.6;0.7000000000000002;0.277;18.0;32.0;41.0;55.0;0.23600000000000002;(44, 33, 32);{44: 18.0};{32: 18.0};{44: {32.0: 18.0}};4653
60324;60324;36.0;AT221;AT213;(44, 33, 32);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;11.0;36.0;41.0;55.0;0.23600000000000002;(44, 33, 32);{44: 11.0};{32: 11.0};{44: {36.0: 11.0}};4654
60328;60328;40.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;12.0;40.0;110.0;60.0;0.209;(44, 33, 32);{44: 12.0};{32: 12.0};{44: {40.0: 12.0}};4655
60332;60332;44.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;10.0;44.0;110.0;60.0;0.209;(44, 33, 32);{44: 10.0};{32: 10.0};{44: {44.0: 10.0}};4656
60336;60336;48.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.9000000000000001;0.2436874999999999;7.0;48.0;110.0;60.0;0.209;(44, 33, 32);{44: 7.0};{32: 7.0};{44: {48.0: 7.0}};4657
60340;60340;52.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;7.0;52.0;110.0;60.0;0.209;(44, 33, 32);{44: 7.0};{32: 7.0};{44: {52.0: 7.0}};4658
60344;60344;56.0;AT221;AT213;(44, 33, 32);41.25;41.0;55.0;23.6;0.7000000000000002;0.277;9.0;56.0;41.0;55.0;0.23600000000000002;(44, 33, 32);{44: 9.0};{32: 9.0};{44: {56.0: 9.0}};4659
60348;60348;60.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;9.0;60.0;110.0;60.0;0.209;(44, 33, 32);{44: 9.0};{32: 9.0};{44: {60.0: 9.0}};4660
60352;60352;64.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;12.0;64.0;110.0;60.0;0.209;(44, 33, 32);{44: 12.0};{32: 12.0};{44: {64.0: 12.0}};4661
60356;60356;68.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.4;0.2436874999999999;15.0;68.0;110.0;60.0;0.209;(44, 33, 32);{44: 15.0};{32: 15.0};{44: {68.0: 15.0}};4662
60360;60360;72.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;10.0;72.0;110.0;60.0;0.209;(44, 33, 32);{44: 10.0};{32: 10.0};{44: {72.0: 10.0}};4663
60364;60364;76.0;AT221;AT213;(44, 33, 32);41.25;41.0;55.0;23.6;0.7000000000000002;0.277;5.0;76.0;41.0;55.0;0.23600000000000002;(44, 33, 32);{44: 5.0};{32: 5.0};{44: {76.0: 5.0}};4664
60368;60368;80.0;AT221;AT213;(44, 33, 32);41.25;110.0;60.0;20.9;0.7000000000000002;0.2436874999999999;4.0;80.0;110.0;60.0;0.209;(44, 33, 32);{44: 4.0};{32: 4.0};{44: {80.0: 4.0}};4665
60372;60372;84.0;AT221;AT213;(44, 33, 32);41.25;41.0;55.0;23.6;0.7000000000000002;0.277;6.0;84.0;41.0;55.0;0.23600000000000002;(44, 33, 32);{44: 6.0};{32: 6.0};{44: {84.0: 6.0}};4666
60408;60408;24.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;1.0000000000000002;0.1957916666666666;1.0;24.0;110.0;60.0;0.209;(44, 33);{44: 1.0};{33: 1.0};{44: {24.0: 1.0}};4667
60412;60412;28.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;0.9000000000000001;0.1957916666666666;2.0;28.0;110.0;60.0;0.209;(44, 33);{44: 2.0};{33: 2.0};{44: {28.0: 2.0}};4668
60416;60416;32.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;0.6000000000000001;0.1957916666666666;5.0;32.0;110.0;60.0;0.209;(44, 33);{44: 5.0};{33: 5.0};{44: {32.0: 5.0}};4669
60420;60420;36.0;AT221;AT211;(44, 33);27.5;41.0;55.0;23.6;0.3;0.218;5.0;36.0;41.0;55.0;0.23600000000000002;(44, 33);{44: 5.0};{33: 5.0};{44: {36.0: 5.0}};4670
60424;60424;40.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;0.8000000000000003;0.1957916666666666;4.0;40.0;110.0;60.0;0.209;(44, 33);{44: 4.0};{33: 4.0};{44: {40.0: 4.0}};4671
60428;60428;44.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;0.9000000000000001;0.1957916666666666;2.0;44.0;110.0;60.0;0.209;(44, 33);{44: 2.0};{33: 2.0};{44: {44.0: 2.0}};4672
60432;60432;48.0;AT221;AT211;(44, 33);27.5;41.0;55.0;23.6;0.3;0.218;4.0;48.0;41.0;55.0;0.23600000000000002;(44, 33);{44: 4.0};{33: 4.0};{44: {48.0: 4.0}};4673
60436;60436;52.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;1.0000000000000002;0.1957916666666666;1.0;52.0;110.0;60.0;0.209;(44, 33);{44: 1.0};{33: 1.0};{44: {52.0: 1.0}};4674
60440;60440;56.0;AT221;AT211;(44, 33);27.5;41.0;55.0;23.6;0.9000000000000001;0.218;3.0;56.0;41.0;55.0;0.23600000000000002;(44, 33);{44: 3.0};{33: 3.0};{44: {56.0: 3.0}};4675
60444;60444;60.0;AT221;AT211;(44, 33);27.5;41.0;55.0;23.6;0.8000000000000003;0.218;6.0;60.0;41.0;55.0;0.23600000000000002;(44, 33);{44: 6.0};{33: 6.0};{44: {60.0: 6.0}};4676
60448;60448;64.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;1.0000000000000002;0.1957916666666666;7.0;64.0;110.0;60.0;0.209;(44, 33);{44: 7.0};{33: 7.0};{44: {64.0: 7.0}};4677
60452;60452;68.0;AT221;AT211;(44, 33);27.5;41.0;55.0;23.6;0.7000000000000002;0.218;5.0;68.0;41.0;55.0;0.23600000000000002;(44, 33);{44: 5.0};{33: 5.0};{44: {68.0: 5.0}};4678
60456;60456;72.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;0.3;0.1957916666666666;2.0;72.0;110.0;60.0;0.209;(44, 33);{44: 2.0};{33: 2.0};{44: {72.0: 2.0}};4679
60460;60460;76.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;0.5000000000000001;0.1957916666666666;5.0;76.0;110.0;60.0;0.209;(44, 33);{44: 5.0};{33: 5.0};{44: {76.0: 5.0}};4680
60464;60464;80.0;AT221;AT211;(44, 33);27.5;110.0;60.0;20.9;0.4000000000000001;0.1957916666666666;1.0;80.0;110.0;60.0;0.209;(44, 33);{44: 1.0};{33: 1.0};{44: {80.0: 1.0}};4681
60468;60468;84.0;AT221;AT211;(44, 33);27.5;41.0;55.0;23.6;1.0000000000000002;0.218;3.0;84.0;41.0;55.0;0.23600000000000002;(44, 33);{44: 3.0};{33: 3.0};{44: {84.0: 3.0}};4682
60500;60500;20.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;20.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 1.0};{36: 1.0};{43: {20.0: 1.0}};4683
60504;60504;24.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;2.0;24.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 2.0};{36: 2.0};{43: {24.0: 2.0}};4684
60508;60508;28.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;10.0;28.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 10.0};{36: 10.0};{43: {28.0: 10.0}};4685
60512;60512;32.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;13.0;32.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 13.0};{36: 13.0};{43: {32.0: 13.0}};4686
60516;60516;36.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;12.0;36.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 12.0};{36: 12.0};{43: {36.0: 12.0}};4687
60520;60520;40.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;9.0;40.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 9.0};{36: 9.0};{43: {40.0: 9.0}};4688
60524;60524;44.0;AT221;AT226;(43, 42, 38, 36);82.5;41.0;55.0;23.6;0.5;0.454;6.0;44.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 36);{43: 6.0};{36: 6.0};{43: {44.0: 6.0}};4689
60528;60528;48.0;AT221;AT226;(43, 42, 38, 36);82.5;41.0;55.0;23.6;0.6;0.454;4.0;48.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 36);{43: 4.0};{36: 4.0};{43: {48.0: 4.0}};4690
60532;60532;52.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;3.0;52.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 3.0};{36: 3.0};{43: {52.0: 3.0}};4691
60536;60536;56.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;2.0;56.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 2.0};{36: 2.0};{43: {56.0: 2.0}};4692
60540;60540;60.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;8.0;60.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 8.0};{36: 8.0};{43: {60.0: 8.0}};4693
60544;60544;64.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;9.0;64.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 9.0};{36: 9.0};{43: {64.0: 9.0}};4694
60548;60548;68.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;9.0;68.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 9.0};{36: 9.0};{43: {68.0: 9.0}};4695
60552;60552;72.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;6.0;72.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 6.0};{36: 6.0};{43: {72.0: 6.0}};4696
60556;60556;76.0;AT221;AT226;(43, 42, 38, 36);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;3.0;76.0;110.0;60.0;0.209;(43, 42, 38, 36);{43: 3.0};{36: 3.0};{43: {76.0: 3.0}};4697
60560;60560;80.0;AT221;AT226;(43, 42, 38, 36);82.5;41.0;55.0;23.6;0.6;0.454;3.0;80.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 36);{43: 3.0};{36: 3.0};{43: {80.0: 3.0}};4698
60572;60572;92.0;AT221;AT226;(43, 42, 38, 36);82.5;41.0;55.0;23.6;1.1;0.454;1.0;92.0;41.0;55.0;0.23600000000000002;(43, 42, 38, 36);{43: 1.0};{36: 1.0};{43: {92.0: 1.0}};4699
60592;60592;16.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;1.0;16.0;110.0;60.0;0.209;(43, 42, 40);{43: 1.0};{40: 1.0};{43: {16.0: 1.0}};4700
60596;60596;20.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;3.0;20.0;110.0;60.0;0.209;(43, 42, 40);{43: 3.0};{40: 3.0};{43: {20.0: 3.0}};4701
60600;60600;24.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;17.0;24.0;110.0;60.0;0.209;(43, 42, 40);{43: 17.0};{40: 17.0};{43: {24.0: 17.0}};4702
60604;60604;28.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;35.0;28.0;110.0;60.0;0.209;(43, 42, 40);{43: 35.0};{40: 35.0};{43: {28.0: 35.0}};4703
60608;60608;32.0;AT221;AT223;(43, 42, 40);55.0;41.0;55.0;23.6;0.7;0.336;52.0;32.0;41.0;55.0;0.23600000000000002;(43, 42, 40);{43: 52.0};{40: 52.0};{43: {32.0: 52.0}};4704
60612;60612;36.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;42.0;36.0;110.0;60.0;0.209;(43, 42, 40);{43: 42.0};{40: 42.0};{43: {36.0: 42.0}};4705
60616;60616;40.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;48.0;40.0;110.0;60.0;0.209;(43, 42, 40);{43: 48.0};{40: 48.0};{43: {40.0: 48.0}};4706
60620;60620;44.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.6000000000000001;0.2915833333333333;31.0;44.0;110.0;60.0;0.209;(43, 42, 40);{43: 31.0};{40: 31.0};{43: {44.0: 31.0}};4707
60624;60624;48.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;41.0;48.0;110.0;60.0;0.209;(43, 42, 40);{43: 41.0};{40: 41.0};{43: {48.0: 41.0}};4708
60628;60628;52.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;34.0;52.0;110.0;60.0;0.209;(43, 42, 40);{43: 34.0};{40: 34.0};{43: {52.0: 34.0}};4709
60632;60632;56.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;25.0;56.0;110.0;60.0;0.209;(43, 42, 40);{43: 25.0};{40: 25.0};{43: {56.0: 25.0}};4710
60636;60636;60.0;AT221;AT223;(43, 42, 40);55.0;41.0;55.0;23.6;0.6;0.336;26.0;60.0;41.0;55.0;0.23600000000000002;(43, 42, 40);{43: 26.0};{40: 26.0};{43: {60.0: 26.0}};4711
60640;60640;64.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;35.0;64.0;110.0;60.0;0.209;(43, 42, 40);{43: 35.0};{40: 35.0};{43: {64.0: 35.0}};4712
60644;60644;68.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;46.0;68.0;110.0;60.0;0.209;(43, 42, 40);{43: 46.0};{40: 46.0};{43: {68.0: 46.0}};4713
60648;60648;72.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.8000000000000003;0.2915833333333333;43.0;72.0;110.0;60.0;0.209;(43, 42, 40);{43: 43.0};{40: 43.0};{43: {72.0: 43.0}};4714
60652;60652;76.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;31.0;76.0;110.0;60.0;0.209;(43, 42, 40);{43: 31.0};{40: 31.0};{43: {76.0: 31.0}};4715
60656;60656;80.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;17.0;80.0;110.0;60.0;0.209;(43, 42, 40);{43: 17.0};{40: 17.0};{43: {80.0: 17.0}};4716
60660;60660;84.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;11.0;84.0;110.0;60.0;0.209;(43, 42, 40);{43: 11.0};{40: 11.0};{43: {84.0: 11.0}};4717
60664;60664;88.0;AT221;AT223;(43, 42, 40);55.0;41.0;55.0;23.6;0.7999999999999999;0.336;3.0;88.0;41.0;55.0;0.23600000000000002;(43, 42, 40);{43: 3.0};{40: 3.0};{43: {88.0: 3.0}};4718
60668;60668;92.0;AT221;AT223;(43, 42, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;3.0;92.0;110.0;60.0;0.209;(43, 42, 40);{43: 3.0};{40: 3.0};{43: {92.0: 3.0}};4719
60688;60688;16.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;5.0;16.0;110.0;60.0;0.209;(44, 45);{44: 5.0};{45: 5.0};{44: {16.0: 5.0}};4720
60692;60692;20.0;AT221;AT224;(44, 45);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;22.0;20.0;41.0;55.0;0.23600000000000002;(44, 45);{44: 22.0};{45: 22.0};{44: {20.0: 22.0}};4721
60696;60696;24.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;105.0;24.0;110.0;60.0;0.209;(44, 45);{44: 105.0};{45: 105.0};{44: {24.0: 105.0}};4722
60700;60700;28.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.9000000000000001;0.2436874999999999;266.0;28.0;110.0;60.0;0.209;(44, 45);{44: 266.0};{45: 266.0};{44: {28.0: 266.0}};4723
60704;60704;32.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.8000000000000003;0.2436874999999999;338.0;32.0;110.0;60.0;0.209;(44, 45);{44: 338.0};{45: 338.0};{44: {32.0: 338.0}};4724
60708;60708;36.0;AT221;AT224;(44, 45);41.25;41.0;55.0;23.6;0.8000000000000003;0.277;265.0;36.0;41.0;55.0;0.23600000000000002;(44, 45);{44: 265.0};{45: 265.0};{44: {36.0: 265.0}};4725
60712;60712;40.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;263.0;40.0;110.0;60.0;0.209;(44, 45);{44: 263.0};{45: 263.0};{44: {40.0: 263.0}};4726
60716;60716;44.0;AT221;AT224;(44, 45);41.25;41.0;55.0;23.6;1.0000000000000002;0.277;266.0;44.0;41.0;55.0;0.23600000000000002;(44, 45);{44: 266.0};{45: 266.0};{44: {44.0: 266.0}};4727
60720;60720;48.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.4;0.2436874999999999;186.0;48.0;110.0;60.0;0.209;(44, 45);{44: 186.0};{45: 186.0};{44: {48.0: 186.0}};4728
60724;60724;52.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;181.0;52.0;110.0;60.0;0.209;(44, 45);{44: 181.0};{45: 181.0};{44: {52.0: 181.0}};4729
60728;60728;56.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;181.0;56.0;110.0;60.0;0.209;(44, 45);{44: 181.0};{45: 181.0};{44: {56.0: 181.0}};4730
60732;60732;60.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;187.0;60.0;110.0;60.0;0.209;(44, 45);{44: 187.0};{45: 187.0};{44: {60.0: 187.0}};4731
60736;60736;64.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;219.0;64.0;110.0;60.0;0.209;(44, 45);{44: 219.0};{45: 219.0};{44: {64.0: 219.0}};4732
60740;60740;68.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;226.0;68.0;110.0;60.0;0.209;(44, 45);{44: 226.0};{45: 226.0};{44: {68.0: 226.0}};4733
60744;60744;72.0;AT221;AT224;(44, 45);41.25;41.0;55.0;23.6;0.4;0.277;223.0;72.0;41.0;55.0;0.23600000000000002;(44, 45);{44: 223.0};{45: 223.0};{44: {72.0: 223.0}};4734
60748;60748;76.0;AT221;AT224;(44, 45);41.25;41.0;55.0;23.6;0.4;0.277;199.0;76.0;41.0;55.0;0.23600000000000002;(44, 45);{44: 199.0};{45: 199.0};{44: {76.0: 199.0}};4735
60752;60752;80.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;116.0;80.0;110.0;60.0;0.209;(44, 45);{44: 116.0};{45: 116.0};{44: {80.0: 116.0}};4736
60756;60756;84.0;AT221;AT224;(44, 45);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;64.0;84.0;41.0;55.0;0.23600000000000002;(44, 45);{44: 64.0};{45: 64.0};{44: {84.0: 64.0}};4737
60760;60760;88.0;AT221;AT224;(44, 45);41.25;41.0;55.0;23.6;1.0000000000000002;0.277;27.0;88.0;41.0;55.0;0.23600000000000002;(44, 45);{44: 27.0};{45: 27.0};{44: {88.0: 27.0}};4738
60764;60764;92.0;AT221;AT224;(44, 45);41.25;110.0;60.0;20.9;0.7000000000000002;0.2436874999999999;8.0;92.0;110.0;60.0;0.209;(44, 45);{44: 8.0};{45: 8.0};{44: {92.0: 8.0}};4739
60792;60792;24.0;AT221;AT113;(44, 45, 46);68.75;110.0;60.0;20.9;1.0;0.3394791666666666;7.0;24.0;110.0;60.0;0.209;(44, 45, 46);{44: 7.0};{46: 7.0};{44: {24.0: 7.0}};4740
