;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
48588;48588;12.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.4;0.2436874999999999;1.0;12.0;110.0;60.0;0.209;(32, 33, 48);{32: 1.0};{48: 1.0};{32: {12.0: 1.0}};3765
48596;48596;20.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.8000000000000003;0.2436874999999999;1.0;20.0;110.0;60.0;0.209;(32, 33, 48);{32: 1.0};{48: 1.0};{32: {20.0: 1.0}};3766
48600;48600;24.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;4.0;24.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 4.0};{48: 4.0};{32: {24.0: 4.0}};3767
48604;48604;28.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.7000000000000002;0.2436874999999999;10.0;28.0;110.0;60.0;0.209;(32, 33, 48);{32: 10.0};{48: 10.0};{32: {28.0: 10.0}};3768
48608;48608;32.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;0.8000000000000003;0.277;15.0;32.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 15.0};{48: 15.0};{32: {32.0: 15.0}};3769
48612;48612;36.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;6.0;36.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 6.0};{48: 6.0};{32: {36.0: 6.0}};3770
48616;48616;40.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;13.0;40.0;110.0;60.0;0.209;(32, 33, 48);{32: 13.0};{48: 13.0};{32: {40.0: 13.0}};3771
48620;48620;44.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;0.9000000000000001;0.277;10.0;44.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 10.0};{48: 10.0};{32: {44.0: 10.0}};3772
48624;48624;48.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;4.0;48.0;110.0;60.0;0.209;(32, 33, 48);{32: 4.0};{48: 4.0};{32: {48.0: 4.0}};3773
48628;48628;52.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;1.0000000000000002;0.277;5.0;52.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 5.0};{48: 5.0};{32: {52.0: 5.0}};3774
48632;48632;56.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;3.0;56.0;110.0;60.0;0.209;(32, 33, 48);{32: 3.0};{48: 3.0};{32: {56.0: 3.0}};3775
48636;48636;60.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;8.0;60.0;110.0;60.0;0.209;(32, 33, 48);{32: 8.0};{48: 8.0};{32: {60.0: 8.0}};3776
48640;48640;64.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;8.0;64.0;110.0;60.0;0.209;(32, 33, 48);{32: 8.0};{48: 8.0};{32: {64.0: 8.0}};3777
48644;48644;68.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;7.0;68.0;110.0;60.0;0.209;(32, 33, 48);{32: 7.0};{48: 7.0};{32: {68.0: 7.0}};3778
48648;48648;72.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;0.5;0.277;10.0;72.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 10.0};{48: 10.0};{32: {72.0: 10.0}};3779
48652;48652;76.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;0.7000000000000002;0.277;8.0;76.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 8.0};{48: 8.0};{32: {76.0: 8.0}};3780
48656;48656;80.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;3.0;80.0;110.0;60.0;0.209;(32, 33, 48);{32: 3.0};{48: 3.0};{32: {80.0: 3.0}};3781
48660;48660;84.0;AT213;SL1;(32, 33, 48);41.25;110.0;60.0;20.9;0.9000000000000001;0.2436874999999999;6.0;84.0;110.0;60.0;0.209;(32, 33, 48);{32: 6.0};{48: 6.0};{32: {84.0: 6.0}};3782
48664;48664;88.0;AT213;SL1;(32, 33, 48);41.25;41.0;55.0;23.6;0.4;0.277;1.0;88.0;41.0;55.0;0.23600000000000002;(32, 33, 48);{32: 1.0};{48: 1.0};{32: {88.0: 1.0}};3783
48704;48704;32.0;AT213;AT124;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 61, 54, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;32.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 61, 54, 51);{32: 1.0};{51: 1.0};{32: {32.0: 1.0}};3784
48708;48708;36.0;AT213;AT124;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 61, 54, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;36.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 61, 54, 51);{32: 1.0};{51: 1.0};{32: {36.0: 1.0}};3785
48892;48892;28.0;AT213;AT127;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;28.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);{32: 1.0};{58: 1.0};{32: {28.0: 1.0}};3786
48896;48896;32.0;AT213;AT127;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);110.0;110.0;60.0;20.9;1.1;0.4831666666666666;1.0;32.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);{32: 1.0};{58: 1.0};{32: {32.0: 1.0}};3787
48900;48900;36.0;AT213;AT127;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);110.0;110.0;60.0;20.9;0.7999999999999999;0.4831666666666666;1.0;36.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);{32: 1.0};{58: 1.0};{32: {36.0: 1.0}};3788
48940;48940;76.0;AT213;AT127;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);110.0;110.0;60.0;20.9;0.7;0.4831666666666666;1.0;76.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 58);{32: 1.0};{58: 1.0};{32: {76.0: 1.0}};3789
49000;49000;40.0;AT213;AT122;(32, 33, 45, 46, 47, 60, 62);110.0;41.0;55.0;23.6;1.0;0.5720000000000001;1.0;40.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62);{32: 1.0};{62: 1.0};{32: {40.0: 1.0}};3790
49016;49016;56.0;AT213;AT122;(32, 33, 45, 46, 47, 60, 62);110.0;110.0;60.0;20.9;0.5;0.4831666666666666;1.0;56.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62);{32: 1.0};{62: 1.0};{32: {56.0: 1.0}};3791
49100;49100;44.0;AT213;AT112;(32, 33, 45, 46, 47, 60, 64);110.0;110.0;60.0;20.9;0.7;0.4831666666666666;1.0;44.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 64);{32: 1.0};{64: 1.0};{32: {44.0: 1.0}};3792
49124;49124;68.0;AT213;AT112;(32, 33, 45, 46, 47, 60, 64);110.0;110.0;60.0;20.9;1.0;0.4831666666666666;1.0;68.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 64);{32: 1.0};{64: 1.0};{32: {68.0: 1.0}};3793
49132;49132;76.0;AT213;AT112;(32, 33, 45, 46, 47, 60, 64);110.0;110.0;60.0;20.9;0.5;0.4831666666666666;1.0;76.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 64);{32: 1.0};{64: 1.0};{32: {76.0: 1.0}};3794
49176;49176;24.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;1.0;0.4831666666666666;1.0;24.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 1.0};{76: 1.0};{32: {24.0: 1.0}};3795
49180;49180;28.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;41.0;55.0;23.6;0.7;0.5720000000000001;3.0;28.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 3.0};{76: 3.0};{32: {28.0: 3.0}};3796
49184;49184;32.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;41.0;55.0;23.6;0.7999999999999999;0.5720000000000001;3.0;32.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 3.0};{76: 3.0};{32: {32.0: 3.0}};3797
49188;49188;36.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;1.0;0.4831666666666666;1.0;36.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 1.0};{76: 1.0};{32: {36.0: 1.0}};3798
49192;49192;40.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;2.0;40.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 2.0};{76: 2.0};{32: {40.0: 2.0}};3799
49196;49196;44.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;0.7;0.4831666666666666;3.0;44.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 3.0};{76: 3.0};{32: {44.0: 3.0}};3800
49200;49200;48.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;1.0;0.4831666666666666;2.0;48.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 2.0};{76: 2.0};{32: {48.0: 2.0}};3801
49208;49208;56.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;1.0;0.4831666666666666;3.0;56.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 3.0};{76: 3.0};{32: {56.0: 3.0}};3802
49216;49216;64.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;0.5;0.4831666666666666;5.0;64.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 5.0};{76: 5.0};{32: {64.0: 5.0}};3803
49220;49220;68.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;0.7;0.4831666666666666;1.0;68.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 1.0};{76: 1.0};{32: {68.0: 1.0}};3804
49224;49224;72.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;41.0;55.0;23.6;0.6;0.5720000000000001;2.0;72.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 2.0};{76: 2.0};{32: {72.0: 2.0}};3805
49228;49228;76.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;0.7999999999999999;0.4831666666666666;1.0;76.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 1.0};{76: 1.0};{32: {76.0: 1.0}};3806
49232;49232;80.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;41.0;55.0;23.6;1.1;0.5720000000000001;5.0;80.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 5.0};{76: 5.0};{32: {80.0: 5.0}};3807
49244;49244;92.0;AT213;AT130;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);110.0;110.0;60.0;20.9;1.0;0.4831666666666666;1.0;92.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 76);{32: 1.0};{76: 1.0};{32: {92.0: 1.0}};3808
49296;49296;48.0;AT213;CZ;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);110.0;110.0;60.0;20.9;1.0;0.4831666666666666;1.0;48.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{32: 1.0};{82: 1.0};{32: {48.0: 1.0}};3809
49332;49332;84.0;AT213;CZ;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);110.0;110.0;60.0;20.9;0.8999999999999999;0.4831666666666666;1.0;84.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{32: 1.0};{82: 1.0};{32: {84.0: 1.0}};3810
49372;49372;28.0;AT213;HU;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;28.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);{32: 1.0};{86: 1.0};{32: {28.0: 1.0}};3811
49376;49376;32.0;AT213;HU;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);110.0;41.0;55.0;23.6;0.6;0.5720000000000001;2.0;32.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);{32: 2.0};{86: 2.0};{32: {32.0: 2.0}};3812
49384;49384;40.0;AT213;HU;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);110.0;41.0;55.0;23.6;0.7;0.5720000000000001;1.0;40.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);{32: 1.0};{86: 1.0};{32: {40.0: 1.0}};3813
49400;49400;56.0;AT213;HU;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);110.0;110.0;60.0;20.9;0.7999999999999999;0.4831666666666666;1.0;56.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);{32: 1.0};{86: 1.0};{32: {56.0: 1.0}};3814
49408;49408;64.0;AT213;HU;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);110.0;41.0;55.0;23.6;0.7;0.5720000000000001;1.0;64.0;41.0;55.0;0.23600000000000002;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);{32: 1.0};{86: 1.0};{32: {64.0: 1.0}};3815
49420;49420;76.0;AT213;HU;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);110.0;110.0;60.0;20.9;0.7;0.4831666666666666;2.0;76.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);{32: 2.0};{86: 2.0};{32: {76.0: 2.0}};3816
49424;49424;80.0;AT213;HU;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);110.0;110.0;60.0;20.9;1.1;0.4831666666666666;2.0;80.0;110.0;60.0;0.209;(32, 33, 45, 46, 47, 60, 62, 63, 73, 86);{32: 2.0};{86: 2.0};{32: {80.0: 2.0}};3817
49572;49572;36.0;AT211;DE2;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;2.0;36.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);{33: 2.0};{1: 2.0};{33: {36.0: 2.0}};3818
49576;49576;40.0;AT211;DE2;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);{33: 1.0};{1: 1.0};{33: {40.0: 1.0}};3819
49592;49592;56.0;AT211;DE2;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;2.0;56.0;41.0;55.0;0.23600000000000002;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);{33: 2.0};{1: 2.0};{33: {56.0: 2.0}};3820
49604;49604;68.0;AT211;DE2;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;2.0;68.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);{33: 2.0};{1: 2.0};{33: {68.0: 2.0}};3821
49608;49608;72.0;AT211;DE2;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;72.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);{33: 1.0};{1: 1.0};{33: {72.0: 1.0}};3822
49616;49616;80.0;AT211;DE2;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;2.0;80.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 1);{33: 2.0};{1: 2.0};{33: {80.0: 2.0}};3823
49656;49656;24.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;24.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 1.0};{2: 1.0};{33: {24.0: 1.0}};3824
49660;49660;28.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 1.0};{2: 1.0};{33: {28.0: 1.0}};3825
49664;49664;32.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;5.0;32.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 5.0};{2: 5.0};{33: {32.0: 5.0}};3826
49668;49668;36.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;4.0;36.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 4.0};{2: 4.0};{33: {36.0: 4.0}};3827
49672;49672;40.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;41.0;55.0;23.6;0.7;0.454;3.0;40.0;41.0;55.0;0.23600000000000002;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 3.0};{2: 3.0};{33: {40.0: 3.0}};3828
49676;49676;44.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;2.0;44.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 2.0};{2: 2.0};{33: {44.0: 2.0}};3829
49680;49680;48.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;3.0;48.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 3.0};{2: 3.0};{33: {48.0: 3.0}};3830
49684;49684;52.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;4.0;52.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 4.0};{2: 4.0};{33: {52.0: 4.0}};3831
49688;49688;56.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;56.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 1.0};{2: 1.0};{33: {56.0: 1.0}};3832
49692;49692;60.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;3.0;60.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 3.0};{2: 3.0};{33: {60.0: 3.0}};3833
49696;49696;64.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;3.0;64.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 3.0};{2: 3.0};{33: {64.0: 3.0}};3834
49700;49700;68.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;5.0;68.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 5.0};{2: 5.0};{33: {68.0: 5.0}};3835
49704;49704;72.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;72.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 1.0};{2: 1.0};{33: {72.0: 1.0}};3836
49708;49708;76.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;41.0;55.0;23.6;0.7;0.454;4.0;76.0;41.0;55.0;0.23600000000000002;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 4.0};{2: 4.0};{33: {76.0: 4.0}};3837
49712;49712;80.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;80.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 1.0};{2: 1.0};{33: {80.0: 1.0}};3838
49716;49716;84.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;41.0;55.0;23.6;1.1;0.454;1.0;84.0;41.0;55.0;0.23600000000000002;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 1.0};{2: 1.0};{33: {84.0: 1.0}};3839
49720;49720;88.0;AT211;AT322;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;88.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2);{33: 1.0};{2: 1.0};{33: {88.0: 1.0}};3840
49756;49756;28.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;2.0;28.0;41.0;55.0;0.23600000000000002;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 2.0};{3: 2.0};{33: {28.0: 2.0}};3841
49760;49760;32.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;32.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 1.0};{3: 1.0};{33: {32.0: 1.0}};3842
49764;49764;36.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;36.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 1.0};{3: 1.0};{33: {36.0: 1.0}};3843
49768;49768;40.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 1.0};{3: 1.0};{33: {40.0: 1.0}};3844
49772;49772;44.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;2.0;44.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 2.0};{3: 2.0};{33: {44.0: 2.0}};3845
49780;49780;52.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;3.0;52.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 3.0};{3: 3.0};{33: {52.0: 3.0}};3846
49784;49784;56.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;41.0;55.0;23.6;1.1;0.454;3.0;56.0;41.0;55.0;0.23600000000000002;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 3.0};{3: 3.0};{33: {56.0: 3.0}};3847
49796;49796;68.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;3.0;68.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 3.0};{3: 3.0};{33: {68.0: 3.0}};3848
49800;49800;72.0;AT211;AT321;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;72.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3);{33: 1.0};{3: 1.0};{33: {72.0: 1.0}};3849
49852;49852;28.0;AT211;AT333;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4);{33: 1.0};{4: 1.0};{33: {28.0: 1.0}};3850
