start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
16.0;(2, 7, 8, 9, 20, 24, 28);2.0;250.0;100.0;0.15;0.6000000000000001;{2: 2.0};{28: 2.0};{2: {16.0: 2.0}};7;117
16.0;(13, 14, 17, 31, 32, 33, 45, 46, 47, 62, 70, 72, 76);196.0;250.0;100.0;0.15;1.0;{13: 196.0};{76: 196.0};{13: {16.0: 1.0, 20.0: 5.0, 24.0: 15.0, 28.0: 18.0, 32.0: 18.0, 36.0: 14.0, 40.0: 9.0, 44.0: 12.0, 48.0: 9.0, 52.0: 12.0, 56.0: 6.0, 60.0: 14.0, 64.0: 19.0, 68.0: 12.0, 72.0: 15.0, 76.0: 9.0, 80.0: 5.0, 88.0: 2.0, 92.0: 1.0}};13;118
16.0;(32, 31, 17, 6, 5, 4, 3);32.0;250.0;100.0;0.15;0.9000000000000001;{32: 32.0};{3: 16.0, 6: 16.0};{32: {16.0: 17.0, 92.0: 15.0}};7;119
16.0;(3, 4, 5, 6, 17, 31, 32);6.0;250.0;100.0;0.15;0.7000000000000002;{3: 6.0};{32: 6.0};{3: {16.0: 1.0, 80.0: 5.0}};7;120
16.0;(28, 25, 26);779.0;250.0;100.0;0.15;1.0;{28: 779.0};{26: 779.0};{28: {16.0: 4.0, 20.0: 6.0, 24.0: 33.0, 28.0: 69.0, 32.0: 84.0, 36.0: 58.0, 40.0: 67.0, 44.0: 50.0, 48.0: 44.0, 52.0: 52.0, 56.0: 31.0, 60.0: 57.0, 64.0: 50.0, 68.0: 48.0, 72.0: 67.0, 76.0: 29.0, 80.0: 18.0, 84.0: 3.0, 88.0: 7.0, 92.0: 2.0}};3;121
16.0;(36, 23, 22, 21, 9);1.0;250.0;100.0;0.15;1.0;{36: 1.0};{9: 1.0};{36: {16.0: 1.0}};5;122
16.0;(43, 42, 40, 41, 62, 58, 53);47.0;250.0;100.0;0.15;1.0;{43: 47.0};{53: 47.0};{43: {16.0: 2.0, 24.0: 5.0, 28.0: 2.0, 36.0: 4.0, 40.0: 4.0, 44.0: 5.0, 52.0: 1.0, 56.0: 1.0, 60.0: 4.0, 64.0: 4.0, 68.0: 4.0, 72.0: 5.0, 76.0: 2.0, 80.0: 2.0, 88.0: 2.0}};7;123
16.0;(46, 47, 64, 65, 80, 86);608.0;250.0;100.0;0.15;1.0;{46: 608.0};{86: 608.0};{46: {16.0: 2.0, 20.0: 13.0, 24.0: 29.0, 28.0: 59.0, 32.0: 52.0, 36.0: 50.0, 40.0: 37.0, 44.0: 47.0, 48.0: 30.0, 52.0: 20.0, 56.0: 40.0, 60.0: 44.0, 64.0: 44.0, 68.0: 38.0, 72.0: 37.0, 76.0: 37.0, 80.0: 14.0, 84.0: 10.0, 88.0: 4.0, 92.0: 1.0}};6;124
16.0;(13, 14, 17, 31, 32, 33, 45, 46, 47, 62, 70, 72, 77, 81, 82);1006.0;250.0;100.0;0.15;1.0;{13: 1006.0};{82: 1001.0, 32: 5.0};{13: {16.0: 6.0, 20.0: 10.0, 24.0: 48.0, 28.0: 107.0, 32.0: 92.0, 36.0: 82.0, 40.0: 86.0, 44.0: 69.0, 48.0: 56.0, 52.0: 40.0, 56.0: 51.0, 60.0: 66.0, 64.0: 66.0, 68.0: 81.0, 72.0: 62.0, 76.0: 45.0, 80.0: 36.0, 92.0: 3.0}};15;125
16.0;(43, 37, 23, 22, 21, 20, 24, 25);20.0;250.0;100.0;0.15;1.0;{43: 20.0};{25: 20.0};{43: {16.0: 1.0, 32.0: 11.0, 84.0: 6.0, 88.0: 1.0, 92.0: 1.0}};8;126
