,start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
13039,42.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",237.0,110.0,88.16,0.232,0.9,13039
13040,43.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",200.0,103.0,108.0,0.27,0.9,13040
13041,44.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",197.0,64.0,110.6,0.28,0.9,13041
13042,45.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",198.0,110.0,88.16,0.232,0.9,13042
13043,46.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",196.0,85.0,81.2,0.232,0.9,13043
13044,47.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",217.0,114.0,82.08,0.288,0.9,13044
13045,48.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",171.0,110.0,88.16,0.232,0.9,13045
13046,49.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",182.0,103.0,107.94,0.257,0.9,13046
13047,50.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",196.0,77.0,88.8,0.24,0.9,13047
13048,51.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",152.0,64.0,110.6,0.28,0.9,13048
13049,52.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",152.0,64.0,110.6,0.28,0.9,13049
13050,53.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",158.0,47.0,54.05,0.23,0.8,13050
13051,54.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",159.0,41.0,68.2,0.22,0.9,13051
13052,55.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",143.0,41.0,68.2,0.22,0.9,13052
13053,56.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",145.0,67.0,53.11,0.226,0.8,13053
13054,57.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",145.0,47.0,54.05,0.23,0.8,13054
13055,58.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",165.0,110.0,88.16,0.232,0.9,13055
13056,59.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",187.0,41.0,68.2,0.22,0.9,13056
13057,60.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",178.0,103.0,108.0,0.27,0.9,13057
13058,61.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",173.0,103.0,107.94,0.257,0.9,13058
13059,62.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",151.0,47.0,54.05,0.23,0.8,13059
13060,63.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",210.0,103.0,107.94,0.257,0.9,13060
13061,64.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",194.0,110.0,88.16,0.232,0.9,13061
13062,65.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",192.0,41.0,68.2,0.22,0.9,13062
13063,66.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",176.0,114.0,82.08,0.288,0.9,13063
13064,67.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",167.0,67.0,53.11,0.226,0.8,13064
13065,68.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",174.0,110.0,88.16,0.232,0.9,13065
13066,69.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",168.0,110.0,88.16,0.232,0.9,13066
13067,70.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",183.0,41.0,68.2,0.22,0.9,13067
13068,71.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",188.0,114.0,82.08,0.288,0.9,13068
13069,72.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",180.0,41.0,68.2,0.22,0.9,13069
13070,73.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",173.0,110.0,129.92,0.232,1.0,13070
13071,74.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",142.0,114.0,82.08,0.288,0.9,13071
13072,75.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",156.0,77.0,88.8,0.24,0.9,13072
13073,76.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",123.0,110.0,88.16,0.232,0.9,13073
13074,77.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",123.0,103.0,108.0,0.27,0.9,13074
13075,78.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",105.0,110.0,129.92,0.232,1.0,13075
13076,79.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",111.0,41.0,68.2,0.22,0.9,13076
13077,80.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",80.0,110.0,88.16,0.232,0.9,13077
13078,81.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",86.0,67.0,53.11,0.226,0.8,13078
13079,82.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",71.0,110.0,88.16,0.232,0.9,13079
13080,83.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",51.0,85.0,81.2,0.232,0.9,13080
13081,84.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",41.0,103.0,107.94,0.257,0.9,13081
13082,85.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",47.0,67.0,53.11,0.226,0.8,13082
13083,86.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",42.0,103.0,107.94,0.257,0.9,13083
13084,87.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",26.0,41.0,68.2,0.22,0.9,13084
13085,88.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",26.0,67.0,53.11,0.226,0.8,13085
13086,89.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",20.0,108.0,103.09,0.237,0.9,13086
13087,90.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",13.0,110.0,88.16,0.232,0.9,13087
13088,91.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",7.0,110.0,88.16,0.232,0.9,13088
13089,92.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",13.0,103.0,107.94,0.257,0.9,13089
13090,93.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",7.0,85.0,81.2,0.232,0.9,13090
13091,94.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",7.0,110.0,88.16,0.232,0.9,13091
13092,95.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29, 28, 15)",5.0,110.0,88.16,0.232,0.9,13092
13093,14.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",1.0,30.0,45.72,0.223,0.8,13093
13094,17.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",2.0,78.0,64.12,0.225,0.9,13094
13095,19.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",2.0,39.0,45.03,0.237,0.8,13095
13096,20.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",3.0,30.0,45.72,0.223,0.8,13096
13097,21.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",5.0,41.0,68.2,0.22,0.9,13097
13098,22.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",15.0,40.0,51.98,0.231,0.8,13098
13099,23.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",14.0,47.0,54.05,0.23,0.8,13099
13100,24.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",29.0,103.0,107.94,0.257,0.9,13100
13101,25.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",19.0,110.0,88.16,0.232,0.9,13101
13102,26.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",29.0,103.0,108.0,0.27,0.9,13102
13103,27.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",42.0,103.0,108.0,0.27,0.9,13103
13104,28.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",33.0,108.0,103.09,0.237,0.9,13104
13105,29.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",39.0,110.0,88.16,0.232,0.9,13105
13106,30.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",54.0,108.0,103.09,0.237,0.9,13106
13107,31.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",55.0,47.0,54.05,0.23,0.8,13107
13108,32.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",47.0,77.0,88.8,0.24,0.9,13108
13109,33.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",60.0,30.0,45.72,0.223,0.8,13109
13110,34.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",37.0,110.0,88.16,0.232,0.9,13110
13111,35.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",46.0,85.0,81.2,0.232,0.9,13111
13112,36.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",52.0,78.0,64.12,0.225,0.9,13112
13113,37.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",39.0,110.0,88.16,0.232,0.9,13113
13114,38.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",39.0,64.0,110.6,0.28,0.9,13114
13115,39.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",51.0,64.0,110.6,0.28,0.9,13115
13116,40.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",43.0,39.0,45.03,0.237,0.8,13116
13117,41.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",48.0,41.0,68.2,0.22,0.9,13117
13118,42.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",44.0,36.0,5.47,0.0219,0.8,13118
13119,43.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",36.0,41.0,68.2,0.22,0.9,13119
13120,44.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",36.0,103.0,107.94,0.257,0.9,13120
13121,45.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",33.0,41.0,68.2,0.22,0.9,13121
13122,46.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",39.0,108.0,103.09,0.237,0.9,13122
13123,47.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",36.0,47.0,54.05,0.23,0.8,13123
13124,48.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",31.0,110.0,88.16,0.232,0.9,13124
13125,49.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",30.0,110.0,88.16,0.232,0.9,13125
13126,50.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",29.0,41.0,68.2,0.22,0.9,13126
13127,51.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",25.0,110.0,88.16,0.232,0.9,13127
13128,52.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",23.0,103.0,107.94,0.257,0.9,13128
13129,53.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",27.0,110.0,129.92,0.232,1.0,13129
13130,54.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",14.0,30.0,45.72,0.223,0.8,13130
13131,55.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",24.0,64.0,110.6,0.28,0.9,13131
13132,56.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",33.0,85.0,81.2,0.232,0.9,13132
13133,57.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",38.0,64.0,110.6,0.28,0.9,13133
13134,58.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",20.0,85.0,81.2,0.232,0.9,13134
13135,59.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",38.0,110.0,88.16,0.232,0.9,13135
13136,60.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",27.0,103.0,108.0,0.27,0.9,13136
13137,61.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",32.0,41.0,68.2,0.22,0.9,13137
13138,62.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",31.0,64.0,110.6,0.28,0.9,13138
13139,63.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",46.0,30.0,45.72,0.223,0.8,13139
13140,64.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",34.0,85.0,81.2,0.232,0.9,13140
13141,65.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",36.0,103.0,108.0,0.27,0.9,13141
13142,66.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",41.0,103.0,107.94,0.257,0.9,13142
13143,67.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",28.0,110.0,88.16,0.232,0.9,13143
13144,68.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",27.0,103.0,108.0,0.27,0.9,13144
13145,69.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",30.0,110.0,88.16,0.232,0.9,13145
13146,70.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",30.0,64.0,110.6,0.28,0.9,13146
13147,71.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",27.0,77.0,88.8,0.24,0.9,13147
13148,72.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",26.0,41.0,68.2,0.22,0.9,13148
13149,73.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",26.0,103.0,107.94,0.257,0.9,13149
13150,74.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",26.0,85.0,81.2,0.232,0.9,13150
13151,75.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",30.0,41.0,68.2,0.22,0.9,13151
13152,76.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",19.0,30.0,45.72,0.223,0.8,13152
13153,77.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",33.0,103.0,107.94,0.257,0.9,13153
13154,78.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",24.0,85.0,81.2,0.232,0.9,13154
13155,79.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",17.0,103.0,108.0,0.27,0.9,13155
13156,80.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",17.0,41.0,68.2,0.22,0.9,13156
13157,81.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",11.0,103.0,108.0,0.27,0.9,13157
13158,82.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",14.0,110.0,88.16,0.232,0.9,13158
13159,83.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",7.0,41.0,68.2,0.22,0.9,13159
13160,84.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",3.0,103.0,108.0,0.27,0.9,13160
13161,85.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",7.0,110.0,88.16,0.232,0.9,13161
13162,86.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",8.0,110.0,88.16,0.232,0.9,13162
13163,87.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",4.0,103.0,108.0,0.27,0.9,13163
13164,88.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",2.0,85.0,81.2,0.232,0.9,13164
13165,90.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",1.0,64.0,110.6,0.28,0.9,13165
13166,91.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",2.0,85.0,81.2,0.232,0.9,13166
13167,92.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",1.0,110.0,88.16,0.232,0.9,13167
13168,94.0,"(73, 74, 61, 62, 63, 60, 58, 57, 31, 32, 33, 30, 29)",1.0,41.0,68.2,0.22,0.9,13168
13169,12.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",1.0,110.0,88.16,0.232,0.9,13169
13170,14.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",1.0,110.0,88.16,0.232,0.9,13170
13171,15.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",1.0,103.0,108.0,0.27,0.9,13171
13172,16.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",2.0,39.0,45.03,0.237,0.8,13172
13173,17.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",3.0,39.0,45.03,0.237,0.8,13173
13174,18.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",3.0,77.0,88.8,0.24,0.9,13174
13175,19.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",6.0,114.0,82.08,0.288,0.9,13175
13176,20.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",16.0,103.0,107.94,0.257,0.9,13176
13177,21.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",23.0,110.0,88.16,0.232,0.9,13177
13178,22.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",37.0,103.0,108.0,0.27,0.9,13178
13179,23.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",61.0,110.0,88.16,0.232,0.9,13179
13180,24.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",70.0,103.0,107.94,0.257,0.9,13180
13181,25.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",99.0,110.0,88.16,0.232,0.9,13181
13182,26.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",149.0,85.0,81.2,0.232,0.9,13182
13183,27.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",156.0,40.0,51.98,0.231,0.8,13183
13184,28.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",192.0,110.0,88.16,0.232,0.9,13184
13185,29.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",225.0,85.0,81.2,0.232,0.9,13185
13186,30.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",276.0,110.0,88.16,0.232,0.9,13186
13187,31.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",259.0,41.0,68.2,0.22,0.9,13187
13188,32.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",257.0,77.0,88.8,0.24,0.9,13188
13189,33.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",218.0,64.0,110.6,0.28,0.9,13189
13190,34.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",219.0,103.0,107.94,0.257,0.9,13190
13191,35.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",199.0,41.0,68.2,0.22,0.9,13191
13192,36.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",210.0,110.0,88.16,0.232,0.9,13192
13193,37.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",184.0,47.0,54.05,0.23,0.8,13193
13194,38.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",191.0,40.0,51.98,0.231,0.8,13194
13195,39.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",210.0,77.0,88.8,0.24,0.9,13195
13196,40.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",193.0,103.0,108.0,0.27,0.9,13196
13197,41.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",171.0,36.0,5.47,0.0219,0.8,13197
13198,42.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",189.0,77.0,88.8,0.24,0.9,13198
13199,43.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",204.0,110.0,88.16,0.232,0.9,13199
13200,44.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",194.0,110.0,88.16,0.232,0.9,13200
13201,45.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",177.0,78.0,64.12,0.225,0.9,13201
13202,46.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",152.0,103.0,108.0,0.27,0.9,13202
13203,47.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",141.0,110.0,88.16,0.232,0.9,13203
13204,48.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",160.0,41.0,68.2,0.22,0.9,13204
13205,49.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",168.0,41.0,68.2,0.22,0.9,13205
13206,50.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",119.0,41.0,68.2,0.22,0.9,13206
13207,51.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",118.0,103.0,107.94,0.257,0.9,13207
13208,52.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",136.0,110.0,88.16,0.232,0.9,13208
13209,53.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",121.0,85.0,81.2,0.232,0.9,13209
13210,54.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",144.0,30.0,45.72,0.223,0.8,13210
13211,55.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",124.0,103.0,108.0,0.27,0.9,13211
13212,56.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",140.0,47.0,54.05,0.23,0.8,13212
13213,57.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",148.0,108.0,103.09,0.237,0.9,13213
13214,58.0,"(73, 74, 63, 62, 61, 60, 57, 58, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",114.0,64.0,110.6,0.28,0.9,13214
